Date,TSLA.US,^NDQ,GM.US,^DJI,mon_dum,tue_dum,wed_dum,thr_dum,fri_dum
2019/5/30,-2.158833242,0.676068692,0.217873793,0.432513041,0,0,0,1,0
2019/5/31,-4.064392732,-3.784825549,-10.6258455,-3.524450653,0,0,0,0,1
2019/6/3,-8.35831173,-4.029504304,2.702205188,0.047753298,1,0,0,0,0
2019/6/4,20.43783997,6.617328195,15.05380863,5.161206103,0,1,0,0,0
2019/6/5,3.860398088,1.60619201,0.766353274,2.046705021,0,0,1,0,0
2019/6/6,11.90294522,1.322358451,-1.901246421,1.772641434,0,0,0,1,0
2019/6/7,-1.760742899,4.154328972,2.129667866,2.559032311,0,0,0,0,1
2019/6/10,10.24513507,2.617829788,3.667653287,0.757583338,1,0,0,0,0
2019/6/11,4.955256483,-0.019173813,1.320173871,-0.135922323,0,1,0,0,0
2019/6/12,-9.026966898,-0.95397037,-3.660152083,-0.419217836,0,0,1,0,0
2019/6/13,5.555276796,1.424727181,2.447257384,0.980010252,0,0,0,1,0
2019/6/14,1.179815858,-1.290970036,-2.495576547,-0.164325192,0,0,0,0,1
2019/6/17,11.76018984,1.550664002,3.361228351,0.21962766,1,0,0,0,0
2019/6/18,-0.321623783,3.469079747,3.874555173,3.379699324,0,1,0,0,0
2019/6/19,1.878833588,1.051059357,0.548696845,0.363302619,0,0,1,0,0
2019/6/20,-7.51889661,2.003801025,1.229042081,2.350305614,0,0,0,1,0
2019/6/21,2.551002985,-0.609525868,-0.279429234,-0.318093146,0,0,0,0,1
2019/6/24,2.00463805,-0.809603434,0.279741906,0.078688939,1,0,0,0,0
2019/6/25,-4.336219675,-3.777933223,4.864736592,-1.677296152,0,1,0,0,0
2019/6/26,-0.557993816,0.800599134,2.981995086,-0.10735183,0,0,1,0,0
2019/6/27,4.070324258,1.826492389,1.24679454,-0.096469735,0,0,0,1,0
2019/6/28,0.695005385,1.207491189,1.369273026,0.691570493,0,0,0,0,1
2019/7/1,4.151759044,2.651555461,1.434552096,1.104043014,1,0,0,0,0
2019/7/2,-2.883847154,0.553999674,-2.653177116,0.647985229,0,1,0,0,0
2019/7/3,11.52304609,1.884921736,-1.172962173,1.673592995,0,0,1,0,0
2019/7/5,-1.915708812,-0.258254664,2.220296983,-0.406808574,0,0,0,0,1
2019/7/8,-2.96010296,-1.942282269,-1.744424313,-1.076995422,1,0,0,0,0
2019/7/9,-0.304441261,1.338230609,-0.979479132,-0.211238918,0,1,0,0,0
2019/7/10,9.628487413,1.866925088,0.128793971,0.716019458,0,0,1,0,0
2019/7/11,-0.334316926,-0.197804824,2.163169452,2.120981973,0,0,0,1,0
2019/7/12,6.789591807,1.467476977,5.07522351,2.251451561,0,0,0,0,1
2019/7/15,8.588504593,0.425756445,0.955006804,0.248152077,1,0,0,0,0
2019/7/16,-1.105029586,-1.071360673,0.452940354,-0.215010256,0,1,0,0,0
2019/7/17,2.457608482,-1.14285888,-1.716349546,-1.058874443,0,0,1,0,0
2019/7/18,-1.294825993,0.672859951,-0.257111655,0.028655558,0,0,0,1,0
2019/7/19,4.574712916,-1.85050029,2.304447039,-0.631543876,0,0,0,0,1
2019/7/22,-2.421275854,1.769166844,2.401052704,0.162958216,1,0,0,0,0
2019/7/23,4.391239814,1.44012657,5.328027874,1.631188838,0,1,0,0,0
2019/7/24,4.525878222,2.123882008,1.046683886,-0.724153074,0,0,1,0,0
2019/7/25,-34.03421543,-2.492339122,-0.789674811,-1.182527887,0,0,0,1,0
2019/7/26,-0.852196372,2.781742882,0.126086059,0.474098577,0,0,0,0,1
2019/7/29,8.473823729,-1.106814834,-0.557554094,0.265698751,1,0,0,0,0
2019/7/30,6.882236926,-0.594453615,-1.536063035,-0.214261967,0,1,0,0,0
2019/7/31,-0.671797507,-2.966963635,-0.55583654,-3.067778463,0,0,1,0,0
2019/8/1,-8.028968232,-1.966259837,-1.178477602,-2.613601635,0,0,0,1,0
2019/8/2,0.524374599,-3.299482685,-2.303486253,-0.925482876,0,0,0,0,1
2019/8/5,-6.423345516,-8.684019505,-4.844862632,-7.242493018,1,0,0,0,0
2019/8/6,2.66074514,3.469759411,0.457007988,3.030787309,0,1,0,0,0
2019/8/7,2.89274733,0.943411883,1.983394466,-0.215620572,0,0,1,0,0
2019/8/8,5.227712338,5.606441955,4.512000379,3.567491455,0,0,0,1,0
2019/8/9,-3.452573536,-2.488444066,-3.066623181,-0.860085548,0,0,0,0,1
2019/8/12,-6.382720699,-3.006920346,-4.57156484,-3.614558892,1,0,0,0,0
2019/8/13,6.540121698,4.862712233,0.796807432,3.594922989,0,1,0,0,0
2019/8/14,-16.36273114,-7.560164464,-11.66201898,-7.615037494,0,0,1,0,0
2019/8/15,-4.529993921,-0.235401868,-4.834167404,0.980889675,0,0,0,1,0
2019/8/16,4.985740122,4.164295408,3.625962346,2.996748554,0,0,0,0,1
2019/8/19,7.831095228,3.382096482,2.437221385,2.412306879,1,0,0,0,0
2019/8/20,-1.069633646,-1.694717231,-2.669298689,-1.658166828,0,1,0,0,0
2019/8/21,-5.567067137,2.253552845,1.076996094,2.313823354,0,0,1,0,0
2019/8/22,1.494362179,-0.898355529,0.93955265,0.472374443,0,0,0,1,0
2019/8/23,-12.09824443,-7.496192777,-8.050317444,-5.936064884,0,0,0,0,1
2019/8/26,4.257342141,3.288603764,1.318357407,2.633062675,1,0,0,0,0
2019/8/27,-1.069188533,-0.852778421,-2.486871267,-1.167330725,0,1,0,0,0
2019/8/28,1.763943386,0.955991798,3.836476168,2.504082955,0,0,1,0,0
2019/8/29,7.09678766,3.707260388,3.218055864,3.131709434,0,0,0,1,0
2019/8/30,4.397626635,-0.329533611,1.217711658,0.389098047,0,0,0,0,1
2019/9/3,-0.664862673,-2.785424369,-1.211809122,-2.70099018,0,1,0,0,0
2019/9/4,-4.811442133,3.261300253,9.015425285,2.272856059,0,0,1,0,0
2019/9/5,10.08190593,4.386113368,5.742274869,3.53512952,0,0,0,1,0
2019/9/6,-2.319457966,-0.423810773,0.323719054,0.648286544,0,0,0,0,1
2019/9/9,4.771388814,-0.482224638,5.156906704,0.354977673,1,0,0,0,0
2019/9/10,4.04460062,-0.101391788,0,0.688639791,0,1,0,0,0
2019/9/11,12.26859075,2.644677988,-0.762705703,2.114593286,0,0,1,0,0
2019/9/12,-1.244437969,0.758597644,-2.468962176,0.418339657,0,0,0,1,0
2019/9/13,-0.680238907,-0.541828819,-1.335569146,0.340936891,0,0,0,0,1
2019/9/16,-2.437800902,-0.708414509,-10.62227617,-1.310640305,1,0,0,0,0
2019/9/17,2.038635226,0.995886449,7.257434192,0.31373699,0,1,0,0,0
2019/9/18,-1.32665004,-0.263559092,-0.713925301,0.334553019,0,0,1,0,0
2019/9/19,3.192629692,0.167840839,-2.619615422,-0.481543503,0,0,0,1,0
2019/9/20,-6.062956204,-1.992269226,-2.721478874,-1.473715057,0,0,0,0,1
2019/9/23,0.634300213,-0.160452445,-0.862142458,0.13848117,1,0,0,0,0
2019/9/24,-18.67460515,-3.661959504,-3.152811314,-1.31929548,0,1,0,0,0
2019/9/25,6.148904285,2.619273096,2.302930367,1.519522139,0,0,1,0,0
2019/9/26,15.15081952,-1.446013435,3.377171484,-0.737744761,0,0,0,1,0
2019/9/27,-0.443703736,-2.833826859,-1.26509991,-0.65886062,0,0,0,0,1
2019/9/30,-1.300954033,1.880062421,0.396152991,0.900252608,1,0,0,0,0
2019/10/1,3.96531324,-2.832984429,-9.136861674,-3.193076599,0,1,0,0,0
2019/10/2,-1.59385019,-3.902036873,-9.901814301,-4.651518983,0,0,1,0,0
2019/10/3,-10.38639743,2.794386821,2.167677163,1.173566699,0,0,0,1,0
2019/10/4,-1.715448044,3.499625902,-0.503842719,3.555965717,0,0,0,0,1
2019/10/7,6.794156345,-0.819921653,-1.143662901,-0.900325585,1,0,0,0,0
2019/10/8,2.449835941,-4.163686844,-6.262864342,-2.964534357,0,1,0,0,0
2019/10/9,4.666225091,2.555030944,1.92463441,1.738741418,0,0,1,0,0
2019/10/10,0.214697583,1.487903195,3.805563332,1.429628244,0,0,0,1,0
2019/10/11,3.217700417,3.34118162,6.560064993,3.018492512,0,0,0,0,1
2019/10/14,9.147706644,-0.260331338,-0.488272786,-0.272499225,1,0,0,0,0
2019/10/15,0.904808327,3.107974629,5.352562804,2.215970517,0,1,0,0,0
2019/10/16,1.803090847,-0.752573107,2.687493977,-0.211102395,0,0,1,0,0
2019/10/17,2.136665762,1.00533223,-3.140500966,0.221280069,0,0,0,1,0
2019/10/18,-4.79109289,-2.062990002,-0.134175396,-2.365140377,0,0,0,0,1
2019/10/21,-3.35668418,2.269906571,-1.655008211,0.53641736,1,0,0,0,0
2019/10/22,2.051775148,-1.797441869,2.641348618,-0.368463271,0,1,0,0,0
2019/10/23,-0.880348853,0.477832755,2.056882313,0.427895222,0,0,1,0,0
2019/10/24,44.17299322,2.032380148,-5.386923727,-0.264776524,0,0,0,1,0
2019/10/25,23.73277541,1.750592489,6.419323095,1.422560942,0,0,0,0,1
2019/10/28,-0.319995611,2.513308068,-0.682504119,1.230244313,1,0,0,0,0
2019/10/29,-8.765385196,-1.475500211,10.70804502,-0.17810527,0,1,0,0,0
2019/10/30,-0.955823407,0.819454261,-1.95399702,1.064499018,0,0,1,0,0
2019/10/31,-0.071426191,-0.349832249,-4.945160696,-1.291624688,0,0,0,1,0
2019/11/1,-1.278894197,2.835139815,5.443875674,2.783474813,0,0,0,0,1
2019/11/4,3.320199356,1.395115902,2.768131907,1.049004365,1,0,0,0,0
2019/11/5,-0.197262423,0.043874211,-1.045336274,0.277837355,0,1,0,0,0
2019/11/6,7.376584074,-0.712830836,1.244616964,-0.000636534,0,0,1,0,0
2019/11/7,6.858579827,0.710113273,0.452048126,1.657175614,0,0,0,1,0
2019/11/8,1.192482554,1.2090196,1.176140763,0.058175669,0,0,0,0,1
2019/11/11,5.895177078,-0.325356831,0.317572523,0.09257172,1,0,0,0,0
2019/11/12,3.506693906,0.64417765,-0.838707965,0,0,1,0,0,0
2019/11/13,-2.729470566,-0.117545301,-9.067098795,0.831482885,0,0,1,0,0
2019/11/14,2.340296438,-0.090779406,-2.626510485,-0.014666931,0,0,0,1,0
2019/11/15,2.018033491,1.822439386,0.611586634,2.006067966,0,0,0,0,1
2019/11/18,-1.547193117,0.266660266,-1.830282398,0.279683298,1,0,0,0,0
2019/11/19,6.806970475,0.605852205,-1.634706861,-0.911321141,0,1,0,0,0
2019/11/20,-5.076560414,-1.281406566,-7.557845555,-1.010685179,0,0,1,0,0
2019/11/21,1.852537977,-0.601637439,-4.320552518,-0.49243218,0,0,0,1,0
2019/11/22,-15.35173936,0.402059201,4.757416234,0.984377099,0,0,0,0,1
2019/11/25,2.477176199,3.304033268,3.395988225,1.711621123,1,0,0,0,0
2019/11/26,-5.515615871,0.447147926,0.699510414,0.49177898,0,1,0,0,0
2019/11/27,1.618934695,1.655020334,1.595441759,0.376222189,0,0,1,0,0
2019/11/29,-0.838241957,-1.140384231,-0.962569278,-0.999414146,0,0,0,0,1
2019/12/2,3.735906528,-2.812339918,-0.837831743,-2.391769255,1,0,0,0,0
2019/12/3,0.992174587,-1.381595917,-2.438168617,-2.52159231,0,1,0,0,0
2019/12/4,-2.356859543,1.350544091,1.900326845,1.335954399,0,0,1,0,0
2019/12/5,-1.996441762,0.117606958,-0.778652995,0.253256988,0,0,0,1,0
2019/12/6,4.177128406,2.503587805,1.63416102,3.046395684,0,0,0,0,1
2019/12/9,2.708471957,-1.002133649,-1.12504041,-0.941100965,1,0,0,0,0
2019/12/10,6.855442605,-0.163828329,-1.909647383,-0.249734858,0,1,0,0,0
2019/12/11,2.765952872,1.098804807,0.922354277,0.26522754,0,0,1,0,0
2019/12/12,4.948263323,1.827756946,6.103824159,1.977245775,0,0,0,1,0
2019/12/13,-0.896629092,0.503595142,-3.119296546,0.029592582,0,0,0,0,1
2019/12/16,16.11998644,2.271067261,3.229297982,0.893092612,1,0,0,0,0
2019/12/17,-1.644497568,0.258956256,1.381118241,0.276863949,0,1,0,0,0
2019/12/18,9.340615847,0.123819044,6.885152712,-0.246575885,0,0,1,0,0
2019/12/19,6.924837848,1.684747948,-0.3324758,1.218869603,0,0,0,1,0
2019/12/20,0.958754084,1.061636822,-0.067538804,0.688322498,0,0,0,0,1
2019/12/23,8.401659806,0.579554418,-3.219537227,0.847300079,1,0,0,0,0
2019/12/24,3.595963933,0.202053512,-1.294108213,-0.315920022,0,1,0,0,0
2019/12/26,3.344797178,1.940995523,-0.685165677,0.928794741,0,0,0,1,0
2019/12/27,-0.324581525,-0.436968475,0.547687865,0.20849791,0,0,0,0,1
2019/12/30,-9.107939495,-1.682928779,-0.816259557,-1.598170168,1,0,0,0,0
2019/12/31,2.188326274,0.74374105,1.096561596,0.670188538,0,1,0,0,0
2020/1/2,7.129231553,3.331975868,5.324128735,2.893991402,0,0,0,1,0
2020/1/3,7.408311254,-1.963773304,-7.087269572,-2.025716344,0,0,0,0,1
2020/1/6,4.813943252,1.405090696,-3.303388213,0.598046858,1,0,0,0,0
2020/1/7,9.700126567,-0.079645306,-4.815043874,-1.042560144,0,1,0,0,0
2020/1/8,12.30065205,1.672257399,-3.556551924,1.411732149,0,0,1,0,0
2020/1/9,-5.486249326,2.031658714,3.104624071,1.842140693,0,0,0,1,0
2020/1/10,-1.656315345,-0.667414214,-3.066542227,-1.149380631,0,0,0,0,1
2020/1/13,24.41673699,2.589373844,2.381287744,0.722320501,1,0,0,0,0
2020/1/14,6.216061732,-0.609234704,1.215017382,0.282111111,0,1,0,0,0
2020/1/15,-9.016313441,0.199160553,0,0.782230758,0,0,1,0,0
2020/1/16,-2.411280221,2.657770529,2.850737634,2.302945,0,0,0,1,0
2020/1/17,-1.460566174,0.849886664,0.348928332,0.430580757,0,0,0,0,1
2020/1/21,17.97283837,-0.482748851,-4.285551081,-1.295313836,0,1,0,0,0
2020/1/22,10.21107456,0.345701172,-0.57246141,-0.083658606,0,0,1,0,0
2020/1/23,1.163418488,0.49846714,-0.209704666,-0.224249279,0,0,0,1,0
2020/1/24,-3.233569352,-2.328322385,-4.091216492,-1.460557906,0,0,0,0,1
2020/1/27,-3.009696361,-4.712874306,-6.557500934,-3.914575955,1,0,0,0,0
2020/1/28,3.987231183,3.566188257,1.727092064,1.638730998,0,1,0,0,0
2020/1/29,6.218033355,0.147901546,-0.300734154,0.100964911,0,0,1,0,0
2020/1/30,25.73173471,0.64068948,-2.010839469,1.087457738,0,0,0,1,0
2020/1/31,3.803838951,-3.978896936,0.456069384,-5.22714578,0,0,0,0,1
2020/2/3,49.74636846,3.345668684,2.46955685,1.272117845,1,0,0,0,0
2020/2/4,34.31105769,5.245487092,4.81843428,3.589988806,0,1,0,0,0
2020/2/5,-42.93738068,1.074913176,4.800538406,4.193507067,0,0,1,0,0
2020/2/6,4.848917926,1.668764223,-4.99962267,0.758940079,0,0,0,1,0
2020/2/7,-0.300420589,-1.34880822,-5.093503062,-2.359276468,0,0,0,0,1
2020/2/10,7.770202527,2.832831434,4.605344709,1.497379436,1,0,0,0,0
2020/2/11,1.00495916,0.273929494,5.548463708,-0.004098806,0,1,0,0,0
2020/2/12,-2.292418458,2.257042787,3.426258836,2.34899581,0,0,1,0,0
2020/2/13,11.95768406,-0.359655939,-1.404546692,-1.083788867,0,0,0,1,0
2020/2/14,-1.228078358,0.494389913,-3.757015593,-0.214370851,0,0,0,0,1
2020/2/18,18.23322403,0.040180139,-2.519247195,-1.41072138,0,1,0,0,0
2020/2/19,17.18297578,2.168967834,3.706160633,0.990688689,0,0,1,0,0
2020/2/20,-4.905166776,-1.68607482,2.652573958,-1.090788717,0,0,0,1,0
2020/2/21,0.44487992,-4.47083726,-4.539246983,-1.947041032,0,0,0,0,1
2020/2/24,-18.6459386,-9.275483236,-11.25426226,-8.895517827,1,0,0,0,0
2020/2/25,-10.16430189,-6.931467215,-10.12472307,-7.863151269,0,1,0,0,0
2020/2/26,-6.594726469,0.42278207,1.968705666,-1.142575558,0,0,1,0,0
2020/2/27,-32.03630586,-11.53283113,-10.07482842,-11.04466312,0,0,0,1,0
2020/2/28,-4.050438844,0.025914965,-1.713366243,-3.466497766,0,0,0,0,1
2020/3/2,28.29343435,11.22859567,7.541662916,12.7311353,1,0,0,0,0
2020/3/3,0.638952823,-7.486317556,-7.160632459,-7.357792964,0,1,0,0,0
2020/3/4,1.341549296,9.615227387,8.274615628,11.31912872,0,0,1,0,0
2020/3/5,-8.322542814,-7.74812244,-8.426314092,-8.947482657,0,0,0,1,0
2020/3/6,-7.26296133,-4.662563032,-11.71124119,-2.454895013,0,0,0,0,1
2020/3/9,-33.93763326,-18.21857037,-34.85510012,-19.46430629,1,0,0,0,0
2020/3/10,15.35774289,12.37558291,24.60525406,12.23364871,0,1,0,0,0
2020/3/11,-4.299995584,-11.7506624,-10.32476239,-14.6387664,0,0,1,0,0
2020/3/12,-29.04988494,-23.58665079,-28.46151171,-24.97110798,0,0,0,1,0
2020/3/13,-6.221568103,23.3647426,18.12068101,23.40733431,0,0,0,0,1
2020/3/16,-46.43729418,-30.80312386,-37.5350624,-32.31636678,1,0,0,0,0
2020/3/17,-8.352347218,15.57622811,-8.095878158,12.98832208,0,1,0,0,0
2020/3/18,-40.08629707,-11.75692747,-43.30728124,-15.75594541,0,0,1,0,0
2020/3/19,45.96927907,5.748840747,13.54300577,2.365329375,0,0,0,1,0
2020/3/20,-0.064014199,-9.476856277,6.069028105,-11.36557677,0,0,0,0,1
2020/3/23,3.953231352,-0.684822687,-7.442478611,-7.5890608,1,0,0,0,0
2020/3/24,40.70432119,20.30354748,49.85902551,28.41259622,0,1,0,0,0
2020/3/25,16.95518123,-1.131121832,4.499124443,5.98457081,0,0,1,0,0
2020/3/26,-5.146036161,13.99057053,12.44893285,15.9385016,0,0,0,1,0
2020/3/27,-6.53223516,-9.463244612,-13.07622436,-10.1474714,0,0,0,0,1
2020/3/30,-5.929571304,9.056263102,-0.702405563,7.980623734,1,0,0,0,0
2020/3/31,10.87771495,-2.38138544,-6.331216253,-4.594338456,0,1,0,0,0
2020/4/1,-20.24787237,-11.02310646,-18.28711201,-11.10602377,0,0,1,0,0
2020/4/2,-14.06366808,4.304313164,-13.88896133,5.609494302,0,0,0,1,0
2020/4/3,14.04960723,-3.814052869,-2.061209501,-4.213592024,0,0,0,0,1
2020/4/6,18.87458712,18.31509967,20.92544128,19.32618075,1,0,0,0,0
2020/4/7,14.13993788,-0.820713341,22.37799427,-0.288029228,0,1,0,0,0
2020/4/8,1.558576917,6.454808134,21.47913395,8.604604248,0,0,1,0,0
2020/4/9,11.0002733,1.93649584,10.05163706,3.049044597,0,0,0,1,0
2020/4/13,34.00981675,1.191195273,-10.90936418,-3.463414079,1,0,0,0,0
2020/4/14,22.63997032,9.86627891,-0.326323739,5.974471982,0,1,0,0,0
2020/4/15,7.025632465,-3.598160583,-14.36061862,-4.649420286,0,0,1,0,0
2020/4/16,5.257754842,4.145808452,-9.11759659,0.354508846,0,0,0,1,0
2020/4/17,2.918679549,3.450949456,19.28519515,7.485975678,0,0,0,0,1
2020/4/20,-2.503481894,-2.584119727,-1.111533134,-6.105499064,1,0,0,0,0
2020/4/21,-19.98072621,-8.687928329,-12.73480105,-6.675985732,0,1,0,0,0
2020/4/22,16.5285059,7.023586058,0.705853977,4.962665429,0,0,1,0,0
2020/4/23,-9.032571348,-0.01842178,2.583202464,0.420006628,0,0,0,1,0
2020/4/24,6.908528951,4.113333254,4.994538682,2.764268819,0,0,0,0,1
2020/4/27,25.37425041,2.769233264,5.695287258,3.769778429,1,0,0,0,0
2020/4/28,-9.28028169,-3.506033793,-3.006819036,-0.33386813,0,1,0,0,0
2020/4/29,10.20706684,8.915793256,18.03409359,5.521532847,0,0,1,0,0
2020/4/30,-5.808865828,-0.705547348,-15.66433773,-2.92422706,0,0,0,1,0
2020/5/1,-25.77086215,-8.003863187,-15.59042628,-6.387467695,0,0,0,0,1
2020/5/4,21.3535729,3.07285413,-1.793945045,0.274725391,1,0,0,0,0
2020/5/5,2.298671638,2.824280211,6.144465745,1.403487867,0,1,0,0,0
2020/5/6,4.686282665,1.284662794,7.407451156,-2.286659725,0,0,1,0,0
2020/5/7,-0.814592905,3.537031583,6.282237192,2.231705194,0,0,0,1,0
2020/5/8,12.61169964,3.943884964,16.59974395,4.768722758,0,0,0,0,1
2020/5/11,-2.47131897,1.946648073,-11.80501627,-1.12334637,1,0,0,0,0
2020/5/12,-0.585633806,-5.161713922,-2.631335472,-4.718955792,0,1,0,0,0
2020/5/13,-5.698665678,-3.870680655,-12.19015348,-5.436721905,0,0,1,0,0
2020/5/14,3.919495543,2.272184423,9.902357281,4.058096255,0,0,0,1,0
2020/5/15,-1.307026012,1.980104033,3.586254716,0.635758046,0,0,0,0,1
2020/5/18,4.535753904,6.10867308,24.08293532,9.625647339,1,0,0,0,0
2020/5/19,-1.735698234,-1.346099787,-1.209582729,-3.969021891,0,1,0,0,0
2020/5/20,2.335858703,5.189707161,7.999682657,3.811316296,0,0,1,0,0
2020/5/21,3.693672981,-2.423666052,3.139093891,-1.035363913,0,0,0,1,0
2020/5/22,-3.23208871,1.069103632,1.744269801,-0.091525252,0,0,0,0,1
2020/5/26,0.59676827,0.419160656,13.66414959,5.415353916,0,1,0,0,0
2020/5/27,0.427276058,1.930789432,3.558872159,5.532682193,0,0,1,0,0
2020/5/28,-4.40399537,-1.15189001,-9.986372772,-1.444618364,0,0,0,1,0
2020/5/29,9.059475056,3.225614845,-7.496206716,-0.172535023,0,0,0,0,1
2020/6/1,18.89190486,1.637983105,10.24018289,0.905227925,1,0,0,0,0
2020/6/2,-4.606811383,1.474186324,4.361646594,2.626396368,0,1,0,0,0
2020/6/3,0.396886166,1.939349786,15.14004889,5.120296473,0,0,1,0,0
2020/6/4,-5.251999123,-1.732381925,0.774031252,0.113533022,0,0,0,1,0
2020/6/5,6.145588764,5.154738346,12.43153398,7.887201115,0,0,0,0,1
2020/6/8,18.13668951,2.819010766,0.571827057,4.255286972,1,0,0,0,0
2020/6/9,-2.434597097,0.730698874,-6.681738709,-2.721376853,0,1,0,0,0
2020/6/10,22.43143039,1.672660553,-9.293242593,-2.58788221,0,0,1,0,0
2020/6/11,-12.73108008,-13.16378669,-19.56612126,-17.24546767,0,0,0,1,0
2020/6/12,-9.649735494,2.530410914,13.77416995,4.749351027,0,0,0,0,1
2020/6/15,14.86168334,3.577425518,-1.699336073,1.53892478,1,0,0,0,0
2020/6/16,-2.207462913,4.365736578,0.090431612,5.112144628,0,1,0,0,0
2020/6/17,2.45621725,0.370457687,-5.579420868,-1.620103933,0,0,1,0,0
2020/6/18,3.06261343,0.820339495,-0.644463348,-0.378164146,0,0,0,1,0
2020/6/19,-0.759375467,0.077239873,-4.614677232,-1.999992331,0,0,0,0,1
2020/6/22,-1.648515512,2.773618424,-2.068340228,1.483294719,1,0,0,0,0
2020/6/23,1.88574782,1.861985369,-1.137077881,1.259752176,0,1,0,0,0
2020/6/24,-10.21910051,-5.483068924,-9.238637538,-6.787709177,0,0,1,0,0
2020/6/25,6.543421687,2.720561952,-0.494707229,2.944084597,0,0,0,1,0
2020/6/26,-6.655682888,-6.483503045,-7.629416402,-7.089075415,0,0,0,0,1
2020/6/29,12.92016823,2.996089357,8.586207038,5.798893088,1,0,0,0,0
2020/6/30,17.44947243,4.674249022,0,2.120269732,0,1,0,0,0
2020/7/1,9.226009805,2.382498059,-3.360940825,-0.754565163,0,0,1,0,0
2020/7/2,19.87251368,1.304823514,2.805077311,0.897514161,0,0,0,1,0
2020/7/6,33.70484272,5.535565063,4.85342227,4.449448182,1,0,0,0,0
2020/7/7,3.32649825,-2.150733444,-5.828752577,-3.774199672,0,1,0,0,0
2020/7/8,-4.308107239,3.591733864,-1.890699199,1.710107848,0,0,1,0,0
2020/7/9,5.197946409,1.316416488,-15.23582246,-3.464016959,0,0,0,1,0
2020/7/10,26.95896757,1.651774075,10.35282159,3.590686098,0,0,0,0,1
2020/7/13,-7.704875846,-5.335561115,4.818701504,0.100669983,1,0,0,0,0
2020/7/14,3.298237633,2.351590439,7.84293126,5.336140736,0,1,0,0,0
2020/7/15,4.813587816,1.475652567,12.09118191,2.134833738,0,0,1,0,0
2020/7/16,-7.335034492,-1.816503309,-0.279342135,-1.259671531,0,0,0,1,0
2020/7/17,0.034984956,0.700794265,-3.725298735,-0.586877509,0,0,0,0,1
2020/7/20,23.67650439,6.281424977,-4.15763109,0.083608435,1,0,0,0,0
2020/7/21,-11.35730784,-2.01377531,1.344947708,1.494797583,0,1,0,0,0
2020/7/22,3.82566447,0.603210004,1.43474503,1.540960641,0,0,1,0,0
2020/7/23,-12.4508982,-5.714249687,4.372295364,-3.272532904,0,0,0,1,0
2020/7/24,-15.87017944,-2.347673643,-4.764487721,-1.711295035,0,0,0,0,1
2020/7/27,21.63010881,4.17560054,-5.237810968,1.085006398,1,0,0,0,0
2020/7/28,-10.24624903,-3.183764273,6.127709638,-1.932403402,0,1,0,0,0
2020/7/29,3.826702955,3.385137025,-4.177523778,1.519089983,0,0,1,0,0
2020/7/30,-1.934410646,1.063982153,-6.662799676,-2.128142996,0,0,0,1,0
2020/7/31,-9.537979987,3.717954893,-3.07532248,1.089453573,0,0,0,0,1
2020/8/3,9.479384756,3.665101017,7.532831279,2.233210435,1,0,0,0,0
2020/8/4,0.336616162,0.879819863,1.560247289,1.538287004,0,1,0,0,0
2020/8/5,-0.336163529,1.307675505,5.135472919,3.476251162,0,0,1,0,0
2020/8/6,0.774494949,2.492862598,2.75449513,1.704500337,0,0,0,1,0
2020/8/7,-6.192935623,-2.185123068,0.937718156,0.424471775,0,0,0,0,1
2020/8/10,-5.877071702,-0.967670453,11.79045786,3.262072475,1,0,0,0,0
2020/8/11,-7.780744422,-4.228982273,4.824192946,-0.940307519,0,1,0,0,0
2020/8/12,32.80512121,5.319109472,-4.295239135,2.61793389,0,0,1,0,0
2020/8/13,10.65364206,0.68696287,-4.281628865,-0.715949335,0,0,0,1,0
2020/8/14,4.580491732,-0.525243378,2.813003624,0.307383807,0,0,0,0,1
2020/8/17,28.01075904,2.50537693,19.29345083,-0.770738054,1,0,0,0,0
2020/8/18,7.007035636,1.821922005,-1.416726917,-0.600109679,0,1,0,0,0
2020/8/19,-1.13268737,-1.435664054,-5.19425434,-0.766701934,0,0,1,0,0
2020/8/20,16.40888875,2.657570206,-3.336347104,0.422942648,0,0,0,1,0
2020/8/21,6.013172782,1.039729426,-2.341422623,1.71775284,0,0,0,0,1
2020/8/24,-4.366452765,1.50108736,15.31916839,3.38458228,1,0,0,0,0
2020/8/25,1.135686625,1.905802603,-5.113690971,-0.53005356,0,1,0,0,0
2020/8/26,16.03714137,4.329798098,-1.769480355,0.73880186,0,0,1,0,0
2020/8/27,9.939530315,-0.851260088,1.782093875,1.414923521,0,0,0,1,0
2020/8/28,-2.830820771,1.511568694,2.777711991,1.417928442,0,0,0,0,1
2020/8/31,31.42281106,1.706406581,-3.247437686,-1.952790321,1,0,0,0,0
2020/9/1,-11.67470365,3.486275695,1.349294333,1.89596923,0,1,0,0,0
2020/9/2,-14.56741396,2.445000574,9.820070744,3.969536747,0,0,1,0,0
2020/9/3,-22.55855904,-12.40706212,-11.95207813,-6.939485576,0,0,0,1,0
2020/9/4,6.95268562,-3.163046229,4.410937899,-1.40866576,0,0,0,0,1
2020/9/8,-52.6570568,-10.28539405,19.83238072,-5.619850633,0,1,0,0,0
2020/9/9,27.30762242,6.772640074,-3.31942484,3.996052491,0,0,1,0,0
2020/9/10,3.454333991,-4.980675956,-13.9279707,-3.631739194,0,0,0,1,0
2020/9/11,0.929067701,-1.512190476,2.403069803,1.189958227,0,0,0,0,1
