Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value
2020,5430,Southern Europe,9,Stock,2,Outward,1217228.73,,,3.03939,,
2020,5440,Western Europe,8,Flow,1,Inward,-107848.6,,,-12.416896,,
2020,5440,Western Europe,8,Flow,2,Outward,-22271.083,,,-3.433842,,
2020,5440,Western Europe,9,Stock,1,Inward,8489519.779,,,20.566642,,
2020,5440,Western Europe,9,Stock,2,Outward,11500846.23,,,28.717325,,
2020,5500,Oceania,8,Flow,1,Inward,22184.516,,,2.554162,,
2020,5500,Oceania,8,Flow,2,Outward,5186.801,,,0.799721,,
2020,5500,Oceania,9,Stock,1,Inward,912269.23,,,2.210056,,
2020,5500,Oceania,9,Stock,2,Outward,625026.624,,,1.560676,,
2020,5520,Australia and New Zealand,8,Flow,1,Inward,21166.452,,,2.43695,,
2020,5520,Australia and New Zealand,8,Flow,2,Outward,6102.49,,,0.940906,,
2020,5520,Australia and New Zealand,9,Stock,1,Inward,881582.882,,,2.135716,,
2020,5520,Australia and New Zealand,9,Stock,2,Outward,625490.589,,,1.561834,,
2020,5510,Oceania excluding Australia and New Zealand,8,Flow,1,Inward,1018.064,,,0.117212,,
2020,5510,Oceania excluding Australia and New Zealand,8,Flow,2,Outward,-915.689,,,-0.141185,,
2020,5510,Oceania excluding Australia and New Zealand,9,Stock,1,Inward,30686.348,,,0.07434,,
2020,5510,Oceania excluding Australia and New Zealand,9,Stock,2,Outward,,,Negative accumulation of flows; Value included in regional and global totals,,,Negative accumulation of flows; Value included in regional and global totals
2020,4,Afghanistan,8,Flow,1,Inward,12.97,Asset/liability basis.,,0.001493,,
2020,4,Afghanistan,8,Flow,2,Outward,37.228,Asset/liability basis.,,0.00574,,
2020,4,Afghanistan,9,Stock,1,Inward,1592.145,Asset/liability basis.,,0.003857,,
2020,4,Afghanistan,9,Stock,2,Outward,133.819,,,0.000334,,
2020,8,Albania,8,Flow,1,Inward,1108.148,,,0.127584,,
2020,8,Albania,8,Flow,2,Outward,87.515,,,0.013493,,
2020,8,Albania,9,Stock,1,Inward,9608.187,,,0.023277,,
2020,8,Albania,9,Stock,2,Outward,816.033,,,0.002038,,
2020,12,Algeria,8,Flow,1,Inward,1139.724,,,0.131219,,
2020,12,Algeria,8,Flow,2,Outward,14.67,,,0.002262,,
2020,12,Algeria,9,Stock,1,Inward,34519.06,,,0.083626,,
2020,12,Algeria,9,Stock,2,Outward,2776.92,,,0.006934,,
2020,24,Angola,8,Flow,1,Inward,-1866.468,,,-0.214891,,
2020,24,Angola,8,Flow,2,Outward,90.514,,,0.013956,,
2020,24,Angola,9,Stock,1,Inward,21595.055,,,0.052316,,
2020,24,Angola,9,Stock,2,Outward,4840.112,,,0.012086,,
2020,660,Anguilla,8,Flow,1,Inward,68.541,Asset/liability basis.,,0.007891,,
2020,660,Anguilla,8,Flow,2,Outward,1.833,Asset/liability basis.,,0.000283,,
2020,660,Anguilla,9,Stock,1,Inward,1203.038,Asset/liability basis.,,0.002914,,
2020,660,Anguilla,9,Stock,2,Outward,129.093,,,0.000322,,
2020,28,Antigua and Barbuda,8,Flow,1,Inward,45.429,Asset/liability basis.,,0.00523,,
2020,28,Antigua and Barbuda,8,Flow,2,Outward,-36.355,Asset/liability basis.,,-0.005605,,
2020,28,Antigua and Barbuda,9,Stock,1,Inward,1457.497,Asset/liability basis.,,0.003531,,
2020,28,Antigua and Barbuda,9,Stock,2,Outward,100.844,,,0.000252,,
2020,32,Argentina,8,Flow,1,Inward,4884.128,,,0.562323,,
2020,32,Argentina,8,Flow,2,Outward,1177.177,,,0.181502,,
2020,32,Argentina,9,Stock,1,Inward,85268.84,,,0.206572,,
2020,32,Argentina,9,Stock,2,Outward,41205.52,,,0.102889,,
2020,51,Armenia,8,Flow,1,Inward,58.583,,,0.006745,,
2020,51,Armenia,8,Flow,2,Outward,-27.279,,,-0.004206,,
2020,51,Armenia,9,Stock,1,Inward,5228.951,,,0.012668,,
2020,51,Armenia,9,Stock,2,Outward,492.322,,,0.001229,,
2020,533,Aruba,8,Flow,1,Inward,137.183,,,0.015794,,
2020,533,Aruba,8,Flow,2,Outward,1.457,,,0.000225,,
2020,533,Aruba,9,Stock,1,Inward,4277.444,,,0.010363,,
2020,533,Aruba,9,Stock,2,Outward,659.854,,,0.001648,,
2020,36,Australia,8,Flow,1,Inward,16419.549,,,1.890426,,
2020,36,Australia,8,Flow,2,Outward,5444.279,,,0.83942,,
2020,36,Australia,9,Stock,1,Inward,788392.161,,,1.909953,,
2020,36,Australia,9,Stock,2,Outward,604566.978,,,1.509589,,
2020,40,Austria,8,Flow,1,Inward,-9679.153,,,-1.114387,,
2020,40,Austria,8,Flow,2,Outward,8108.987,,,1.250275,,
2020,40,Austria,9,Stock,1,Inward,206173.749,,,0.499475,,
2020,40,Austria,9,Stock,2,Outward,253133.324,,,0.632068,,
2020,31,Azerbaijan,8,Flow,1,Inward,507,,,0.058372,,
2020,31,Azerbaijan,8,Flow,2,Outward,825.3,,,0.127248,,
2020,31,Azerbaijan,9,Stock,1,Inward,37832.311,,,0.091652,,
2020,31,Azerbaijan,9,Stock,2,Outward,26975.964,,,0.067358,,
2020,44,Bahamas,8,Flow,1,Inward,896.784,,,0.103249,,
2020,44,Bahamas,8,Flow,2,Outward,156.738,,,0.024166,,
2020,44,Bahamas,9,Stock,1,Inward,26072.52,,,0.063163,,
2020,44,Bahamas,9,Stock,2,Outward,7278.379,,,0.018174,,
2020,48,Bahrain,8,Flow,1,Inward,1021.383,,,0.117595,,
2020,48,Bahrain,8,Flow,2,Outward,-205.053,,,-0.031616,,
2020,48,Bahrain,9,Stock,1,Inward,31705.16,,,0.076809,,
2020,48,Bahrain,9,Stock,2,Outward,18942.287,,,0.047298,,
2020,50,Bangladesh,8,Flow,1,Inward,1464.564,,,0.168619,,
2020,50,Bangladesh,8,Flow,2,Outward,9.564,,,0.001475,,
2020,50,Bangladesh,9,Stock,1,Inward,16339.941,,,0.039585,,
2020,50,Bangladesh,9,Stock,2,Outward,322.274,,,0.000805,,
2020,52,Barbados,8,Flow,1,Inward,262.1,,,0.030176,,
2020,52,Barbados,8,Flow,2,Outward,7.5,,,0.001156,,
2020,52,Barbados,9,Stock,1,Inward,8104.937,,,0.019635,,
2020,52,Barbados,9,Stock,2,Outward,3825.465,,,0.009552,,
2020,112,Belarus,8,Flow,1,Inward,1398.4,,,0.161002,,
2020,112,Belarus,8,Flow,2,Outward,87.9,,,0.013553,,
2020,112,Belarus,9,Stock,1,Inward,13717.4,,,0.033232,,
2020,112,Belarus,9,Stock,2,Outward,1416.649,,,0.003537,,
2020,56,Belgium,8,Flow,1,Inward,7588.754,,,0.873713,,
2020,56,Belgium,8,Flow,2,Outward,14489.906,,,2.23411,,
2020,56,Belgium,9,Stock,1,Inward,588902.114,,,1.42667,,
2020,56,Belgium,9,Stock,2,Outward,697342.103,,,1.741246,,
2020,84,Belize,8,Flow,1,Inward,76.203,,,0.008773,,
2020,84,Belize,8,Flow,2,Outward,4.428,,,0.000683,,
2020,84,Belize,9,Stock,1,Inward,2395.861,,,0.005804,,
2020,84,Belize,9,Stock,2,Outward,73.168,,,0.000183,,
2020,204,Benin,8,Flow,1,Inward,174.02,,,0.020035,,
2020,204,Benin,8,Flow,2,Outward,21.527,,,0.003319,,
2020,204,Benin,9,Stock,1,Inward,2831.355,,,0.006859,,
2020,204,Benin,9,Stock,2,Outward,334.072,,,0.000834,,
2020,60,Bermuda,8,Flow,1,Inward,112.05,,,0.012901,,
2020,60,Bermuda,8,Flow,2,Outward,-11.23,,,-0.001731,,
2020,60,Bermuda,9,Stock,1,Inward,2836.262,,,0.006871,,
2020,60,Bermuda,9,Stock,2,Outward,144.557,,,0.000361,,
2020,64,Bhutan,8,Flow,1,Inward,0.61,,,7.00E-05,,
2020,64,Bhutan,9,Stock,1,Inward,553.742,,,0.001341,,
2020,68,Bolivia (Plurinational State of),8,Flow,1,Inward,-1129.49,,,-0.130041,,
2020,68,Bolivia (Plurinational State of),8,Flow,2,Outward,-111.129,,,-0.017134,,
2020,68,Bolivia (Plurinational State of),9,Stock,1,Inward,10276.3,,,0.024895,,
2020,68,Bolivia (Plurinational State of),9,Stock,2,Outward,779.799,,,0.001947,,
2020,70,Bosnia and Herzegovina,8,Flow,1,Inward,479.649,,,0.055223,,
2020,70,Bosnia and Herzegovina,8,Flow,2,Outward,72.556,,,0.011187,,
2020,70,Bosnia and Herzegovina,9,Stock,1,Inward,9845.758,,,0.023852,,
2020,70,Bosnia and Herzegovina,9,Stock,2,Outward,745.906,,,0.001863,,
2020,72,Botswana,8,Flow,1,Inward,31.807,,,0.003662,,
2020,72,Botswana,8,Flow,2,Outward,-68.257,,,-0.010524,,
2020,72,Botswana,9,Stock,1,Inward,5733.391,,,0.01389,,
2020,72,Botswana,9,Stock,2,Outward,1114.621,,,0.002783,,
2020,76,Brazil,8,Flow,1,Inward,28322.281,,,3.260819,,
2020,76,Brazil,8,Flow,2,Outward,-13415.088,,,-2.068391,,
2020,76,Brazil,9,Stock,1,Inward,595284.8,,,1.442132,,
2020,76,Brazil,9,Stock,2,Outward,277874.5,,,0.693846,,
2020,92,British Virgin Islands,8,Flow,1,Inward,39619.635,,,4.561514,,
2020,92,British Virgin Islands,8,Flow,2,Outward,42280.162,,,6.51892,,
2020,92,British Virgin Islands,9,Stock,1,Inward,950876.146,,,2.303585,,
2020,92,British Virgin Islands,9,Stock,2,Outward,42280.162,,,0.105573,,
2020,96,Brunei Darussalam,8,Flow,1,Inward,577.427,,,0.066481,,
2020,96,Brunei Darussalam,9,Stock,1,Inward,7588.975,,,0.018385,,
2020,100,Bulgaria,8,Flow,1,Inward,3153.702,,,0.363094,,
2020,100,Bulgaria,8,Flow,2,Outward,235.206,,,0.036265,,
2020,100,Bulgaria,9,Stock,1,Inward,57830.12,,,0.140099,,
2020,100,Bulgaria,9,Stock,2,Outward,3583.743,,,0.008949,,
2020,854,Burkina Faso,8,Flow,1,Inward,-102.244,,,-0.011772,,
2020,854,Burkina Faso,8,Flow,2,Outward,-7.139,,,-0.001101,,
2020,854,Burkina Faso,9,Stock,1,Inward,2750.058,,,0.006662,,
2020,854,Burkina Faso,9,Stock,2,Outward,451.563,,,0.001128,,
2020,108,Burundi,8,Flow,1,Inward,16.226,,,0.001868,,
2020,108,Burundi,8,Flow,2,Outward,0.64,,,9.90E-05,,
2020,108,Burundi,9,Stock,1,Inward,233.783,,,0.000566,,
2020,108,Burundi,9,Stock,2,Outward,4.884,,,1.20E-05,,
2020,132,Cabo Verde,8,Flow,1,Inward,50.97,,,0.005868,,
2020,132,Cabo Verde,8,Flow,2,Outward,2.695,,,0.000416,,
2020,132,Cabo Verde,9,Stock,1,Inward,2473.771,,,0.005993,,
2020,132,Cabo Verde,9,Stock,2,Outward,83.844,,,0.000209,,
2020,116,Cambodia,8,Flow,1,Inward,3624.645,,,0.417315,,
2020,116,Cambodia,8,Flow,2,Outward,127.013,,,0.019583,,
2020,116,Cambodia,9,Stock,1,Inward,37485.954,,,0.090813,,
2020,116,Cambodia,9,Stock,2,Outward,1175.515,,,0.002935,,
2020,120,Cameroon,8,Flow,1,Inward,675.187,,,0.077736,,
2020,120,Cameroon,8,Flow,2,Outward,84.415,,,0.013015,,
2020,120,Cameroon,9,Stock,1,Inward,8931.127,,,0.021636,,
2020,120,Cameroon,9,Stock,2,Outward,1022.87,,,0.002554,,
2020,124,Canada,8,Flow,1,Inward,25593.65,,,2.946665,,
2020,124,Canada,8,Flow,2,Outward,43666.905,,,6.732733,,
2020,124,Canada,9,Stock,1,Inward,1297537.337,,,3.143404,,
2020,124,Canada,9,Stock,2,Outward,2071976.509,,,5.173673,,
2020,136,Cayman Islands,8,Flow,1,Inward,23621.049,,,2.719554,,
2020,136,Cayman Islands,8,Flow,2,Outward,10834.717,,,1.670539,,
2020,136,Cayman Islands,9,Stock,1,Inward,522443.771,,,1.265668,,
2020,136,Cayman Islands,9,Stock,2,Outward,323213.071,,,0.807055,,
2020,140,Central African Republic,8,Flow,1,Inward,1.737,,,0.0002,,
2020,140,Central African Republic,9,Stock,1,Inward,685.457,,,0.001661,,
2020,148,Chad,8,Flow,1,Inward,557.692,,,0.064209,,
2020,148,Chad,9,Stock,1,Inward,7052.827,,,0.017086,,
2020,152,Chile,8,Flow,1,Inward,11291.57,,,1.300028,,
2020,152,Chile,8,Flow,2,Outward,6242.456,,,0.962486,,
2020,152,Chile,9,Stock,1,Inward,248931.7,,,0.60306,,
2020,152,Chile,9,Stock,2,Outward,119937.3,,,0.29948,,
2020,156,China,8,Flow,1,Inward,149342.26,,,17.194171,,
2020,156,China,8,Flow,2,Outward,153710.26,,,23.699646,,
2020,156,China,9,Stock,1,Inward,1918828,,,4.648537,,
2020,156,China,9,Stock,2,Outward,2580658.44,,,6.443839,,
2020,344,"China, Hong Kong SAR",8,Flow,1,Inward,134709.852,,,15.509503,,
2020,344,"China, Hong Kong SAR",8,Flow,2,Outward,100715.46,,,15.528701,,
2020,344,"China, Hong Kong SAR",9,Stock,1,Inward,1851463.691,,,4.485341,,
2020,344,"China, Hong Kong SAR",9,Stock,2,Outward,1920701.793,,,4.795944,,
2020,446,"China, Macao SAR",8,Flow,1,Inward,-6308.231,,,-0.726283,,
2020,446,"China, Macao SAR",8,Flow,2,Outward,1355.414,,,0.208983,,
2020,446,"China, Macao SAR",9,Stock,1,Inward,37857.476,,,0.091713,,
2020,446,"China, Macao SAR",9,Stock,2,Outward,9421.11,,,0.023524,,
2020,158,"China, Taiwan Province of",8,Flow,1,Inward,6053,Asset/liability basis.,,0.696898,,
2020,158,"China, Taiwan Province of",8,Flow,2,Outward,11500,Asset/liability basis.,,1.773115,,
2020,158,"China, Taiwan Province of",9,Stock,1,Inward,110746,Asset/liability basis.,,0.268292,,
2020,158,"China, Taiwan Province of",9,Stock,2,Outward,400725,,,1.0006,,
2020,170,Colombia,8,Flow,1,Inward,7458.625,,,0.858731,,
2020,170,Colombia,8,Flow,2,Outward,1733.449,,,0.26727,,
2020,170,Colombia,9,Stock,1,Inward,212299.497,,,0.514315,,
2020,170,Colombia,9,Stock,2,Outward,65472.562,,,0.163483,,
2020,174,Comoros,8,Flow,1,Inward,3.876,,,0.000446,,
2020,174,Comoros,9,Stock,1,Inward,137.614,,,0.000333,,
2020,178,Congo,8,Flow,1,Inward,4015.531,,,0.462319,,
2020,178,Congo,8,Flow,2,Outward,27.173,,,0.00419,,
2020,178,Congo,9,Stock,1,Inward,32961.989,,,0.079853,,
2020,178,Congo,9,Stock,2,Outward,106.759,,,0.000267,,
2020,184,Cook Islands,8,Flow,1,Inward,5.317,Asset/liability basis.,,0.000612,,
2020,184,Cook Islands,8,Flow,2,Outward,0.295,Asset/liability basis.,,4.60E-05,,
2020,184,Cook Islands,9,Stock,1,Inward,137.723,,,0.000334,,
2020,184,Cook Islands,9,Stock,2,Outward,14.249,,,3.60E-05,,
2020,188,Costa Rica,8,Flow,1,Inward,1762.655,,,0.202939,,
2020,188,Costa Rica,8,Flow,2,Outward,118.39,,,0.018254,,
2020,188,Costa Rica,9,Stock,1,Inward,46112.212,,,0.111711,,
2020,188,Costa Rica,9,Stock,2,Outward,3569.616,,,0.008913,,
2020,384,Cote d'Ivoire,8,Flow,1,Inward,712.916,,,0.08208,,
2020,384,Cote d'Ivoire,8,Flow,2,Outward,1.329,,,0.000205,,
2020,384,Cote d'Ivoire,9,Stock,1,Inward,12456.809,,,0.030178,,
2020,384,Cote d'Ivoire,9,Stock,2,Outward,1123.328,,,0.002805,,
2020,191,Croatia,8,Flow,1,Inward,175.794,,,0.02024,,
2020,191,Croatia,8,Flow,2,Outward,36.806,,,0.005675,,
2020,191,Croatia,9,Stock,1,Inward,42335.384,,,0.102561,,
2020,191,Croatia,9,Stock,2,Outward,7189.473,,,0.017952,,
2020,531,Curacao,8,Flow,1,Inward,155.743,,,0.017931,,
2020,531,Curacao,8,Flow,2,Outward,6.87,,,0.001059,,
2020,531,Curacao,9,Stock,1,Inward,498.291,,,0.001207,,
2020,531,Curacao,9,Stock,2,Outward,812.568,,,0.002029,,
2020,196,Cyprus,8,Flow,1,Inward,-83283.856,,,-9.588692,,
2020,196,Cyprus,8,Flow,2,Outward,-105572.008,,,-16.277503,,
2020,196,Cyprus,9,Stock,1,Inward,579216.567,,,1.403205,,
2020,196,Cyprus,9,Stock,2,Outward,612731.433,,,1.529975,,
2020,203,Czechia,8,Flow,1,Inward,9411.476,,,1.083568,,
2020,203,Czechia,8,Flow,2,Outward,2989.694,,,0.460963,,
2020,203,Czechia,9,Stock,1,Inward,195239.678,,,0.472986,,
2020,203,Czechia,9,Stock,2,Outward,51282.976,,,0.128052,,
2020,200,Czechoslovakia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
2020,200,Czechoslovakia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
2020,200,Czechoslovakia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
2020,200,Czechoslovakia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
2020,408,Dem. People's Rep. of Korea,8,Flow,1,Inward,6.339,,,0.00073,,
2020,408,Dem. People's Rep. of Korea,9,Stock,1,Inward,921.178,,,0.002232,,
2020,180,Dem. Rep. of the Congo,8,Flow,1,Inward,1646.921,,,0.189614,,
2020,180,Dem. Rep. of the Congo,8,Flow,2,Outward,148.836,,,0.022948,,
2020,180,Dem. Rep. of the Congo,9,Stock,1,Inward,27278.783,,,0.066085,,
2020,180,Dem. Rep. of the Congo,9,Stock,2,Outward,3048.688,,,0.007612,,
2020,208,Denmark,8,Flow,1,Inward,3878.846,,,0.446582,,
2020,208,Denmark,8,Flow,2,Outward,12195.223,,,1.880307,,
2020,208,Denmark,9,Stock,1,Inward,145850.172,,,0.353335,,
2020,208,Denmark,9,Stock,2,Outward,246851.558,,,0.616382,,
2020,262,Djibouti,8,Flow,1,Inward,158.232,,,0.018218,,
2020,212,Dominica,8,Flow,1,Inward,5.224,Asset/liability basis.,,0.000602,,
2020,212,Dominica,8,Flow,2,Outward,-0.383,Asset/liability basis.,,-5.90E-05,,
2020,212,Dominica,9,Stock,1,Inward,483.256,Asset/liability basis.,,0.001171,,
2020,212,Dominica,9,Stock,2,Outward,1.314,,,3.00E-06,,
2020,214,Dominican Republic,8,Flow,1,Inward,2559.6,,,0.294694,,
2020,214,Dominican Republic,8,Flow,2,Outward,-99,,,-0.015264,,
2020,214,Dominican Republic,9,Stock,1,Inward,45473,,,0.110163,,
2020,214,Dominican Republic,9,Stock,2,Outward,812.7,,,0.002029,,
2020,218,Ecuador,8,Flow,1,Inward,1105.9,,,0.127325,,
2020,218,Ecuador,9,Stock,1,Inward,20793.669,,,0.050375,,
2020,818,Egypt,8,Flow,1,Inward,5851.8,,,0.673733,,
2020,818,Egypt,8,Flow,2,Outward,326.5,,,0.050341,,
2020,818,Egypt,9,Stock,1,Inward,132477,,,0.320938,,
2020,818,Egypt,9,Stock,2,Outward,8481,,,0.021177,,
2020,222,El Salvador,8,Flow,1,Inward,24.452,,,0.002815,,
2020,222,El Salvador,8,Flow,2,Outward,21.677,,,0.003342,,
2020,222,El Salvador,9,Stock,1,Inward,9395.33,,,0.022761,,
2020,222,El Salvador,9,Stock,2,Outward,1652.571,,,0.004126,,
2020,226,Equatorial Guinea,8,Flow,1,Inward,-9.072,,,-0.001045,,
2020,226,Equatorial Guinea,8,Flow,2,Outward,16.501,,,0.002544,,
2020,226,Equatorial Guinea,9,Stock,1,Inward,17119.341,,,0.041473,,
2020,232,Eritrea,8,Flow,1,Inward,-30.35,,,-0.003494,,
2020,232,Eritrea,9,Stock,1,Inward,1092.03,,,0.002646,,
2020,233,Estonia,8,Flow,1,Inward,3604.854,,,0.415036,,
2020,233,Estonia,8,Flow,2,Outward,304.526,,,0.046953,,
2020,233,Estonia,9,Stock,1,Inward,33201.962,,,0.080435,,
2020,233,Estonia,9,Stock,2,Outward,10421.826,,,0.026023,,
2020,748,Eswatini,8,Flow,1,Inward,35.886,,,0.004132,,
2020,748,Eswatini,8,Flow,2,Outward,-12.642,,,-0.001949,,
2020,748,Eswatini,9,Stock,1,Inward,962.763,,,0.002332,,
2020,748,Eswatini,9,Stock,2,Outward,146.391,,,0.000366,,
2020,231,Ethiopia,8,Flow,1,Inward,2380.977,,,0.274128,,
2020,231,Ethiopia,9,Stock,1,Inward,27351.312,,,0.066261,,
2020,230,Ethiopia (...1991),8,Flow,1,Inward,,,Not applicable,,,Not applicable
2020,230,Ethiopia (...1991),8,Flow,2,Outward,,,Not applicable,,,Not applicable
2020,230,Ethiopia (...1991),9,Stock,1,Inward,,,Not applicable,,,Not applicable
2020,230,Ethiopia (...1991),9,Stock,2,Outward,,,Not applicable,,,Not applicable
2020,242,Fiji,8,Flow,1,Inward,240.639,,,0.027705,,
2020,242,Fiji,8,Flow,2,Outward,13.648,,,0.002104,,
2020,242,Fiji,9,Stock,1,Inward,5730.384,,,0.013882,,
2020,242,Fiji,9,Stock,2,Outward,71.253,,,0.000178,,
2020,246,Finland,8,Flow,1,Inward,-1578.516,,,-0.181739,,
2020,246,Finland,8,Flow,2,Outward,5856.042,,,0.902907,,
2020,246,Finland,9,Stock,1,Inward,90301.007,,,0.218762,,
2020,246,Finland,9,Stock,2,Outward,145886.15,,,0.364274,,
2020,250,France,8,Flow,1,Inward,11359.145,,,1.307809,,
2020,250,France,8,Flow,2,Outward,21861.643,,,3.370713,,
2020,250,France,9,Stock,1,Inward,959493.453,,,2.324461,,
2020,250,France,9,Stock,2,Outward,1599029.364,,,3.992736,,
2020,258,French Polynesia,8,Flow,1,Inward,-15.557,,,-0.001791,,
2020,258,French Polynesia,8,Flow,2,Outward,-3.132,,,-0.000483,,
2020,258,French Polynesia,9,Stock,1,Inward,1098.309,,,0.002661,,
2020,258,French Polynesia,9,Stock,2,Outward,346.703,,,0.000866,,
2020,266,Gabon,8,Flow,1,Inward,1716.512,,,0.197627,,
2020,266,Gabon,9,Stock,1,Inward,13957.062,,,0.033812,,
2020,266,Gabon,9,Stock,2,Outward,78.546,,,0.000196,,
2020,270,Gambia,8,Flow,1,Inward,189.9,,,0.021864,,
2020,270,Gambia,8,Flow,2,Outward,-3.484,,,-0.000537,,
2020,270,Gambia,9,Stock,1,Inward,691.265,,,0.001675,,
2020,268,Georgia,8,Flow,1,Inward,583.088,,,0.067132,,
2020,268,Georgia,8,Flow,2,Outward,22.861,,,0.003525,,
2020,268,Georgia,9,Stock,1,Inward,18735.477,,,0.045388,,
2020,268,Georgia,9,Stock,2,Outward,2974.033,,,0.007426,,
2020,276,Germany,8,Flow,1,Inward,64391.23,,,7.413533,,
2020,276,Germany,8,Flow,2,Outward,38433.973,,,5.9259,,
2020,276,Germany,9,Stock,1,Inward,1153099.039,,,2.793488,,
2020,276,Germany,9,Stock,2,Outward,2022876.812,,,5.051073,,
2020,288,Ghana,8,Flow,1,Inward,1875.783,,,0.215964,,
2020,288,Ghana,8,Flow,2,Outward,542.414,,,0.083632,,
2020,288,Ghana,9,Stock,1,Inward,41882.389,,,0.101464,,
2020,288,Ghana,9,Stock,2,Outward,1593.197,,,0.003978,,
2020,300,Greece,8,Flow,1,Inward,3212.506,,,0.369864,,
2020,300,Greece,8,Flow,2,Outward,548.578,,,0.084582,,
2020,300,Greece,9,Stock,1,Inward,39085.566,,,0.094688,,
2020,300,Greece,9,Stock,2,Outward,13680.93,,,0.034161,,
2020,308,Grenada,8,Flow,1,Inward,160.325,Asset/liability basis.,,0.018459,,
2020,308,Grenada,8,Flow,2,Outward,-45.304,Asset/liability basis.,,-0.006985,,
2020,308,Grenada,9,Stock,1,Inward,1641.464,Asset/liability basis.,,0.003977,,
2020,308,Grenada,9,Stock,2,Outward,96.896,,,0.000242,,
2020,320,Guatemala,8,Flow,1,Inward,934.88,,,0.107635,,
2020,320,Guatemala,8,Flow,2,Outward,149.202,,,0.023005,,
2020,320,Guatemala,9,Stock,1,Inward,17573.536,,,0.042574,,
2020,320,Guatemala,9,Stock,2,Outward,1768.837,,,0.004417,,
2020,324,Guinea,8,Flow,1,Inward,173.99,,,0.020032,,
2020,324,Guinea,8,Flow,2,Outward,2.36,,,0.000364,,
2020,324,Guinea,9,Stock,1,Inward,4914.707,,,0.011906,,
2020,324,Guinea,9,Stock,2,Outward,99.925,,,0.00025,,
2020,624,Guinea-Bissau,8,Flow,1,Inward,20.99,,,0.002417,,
2020,624,Guinea-Bissau,8,Flow,2,Outward,0.314,,,4.80E-05,,
2020,624,Guinea-Bissau,9,Stock,1,Inward,317.407,,,0.000769,,
2020,624,Guinea-Bissau,9,Stock,2,Outward,11.291,,,2.80E-05,,
2020,328,Guyana,8,Flow,1,Inward,2073.8,,,0.238762,,
2020,328,Guyana,8,Flow,2,Outward,13.6,,,0.002097,,
2020,328,Guyana,9,Stock,1,Inward,8197.421,,,0.019859,,
2020,328,Guyana,9,Stock,2,Outward,58.199,,,0.000145,,
2020,332,Haiti,8,Flow,1,Inward,25,,,0.002878,,
2020,332,Haiti,9,Stock,1,Inward,1940.47,,,0.004701,,
2020,340,Honduras,8,Flow,1,Inward,418.6,,,0.048195,,
2020,340,Honduras,8,Flow,2,Outward,45.6,,,0.007031,,
2020,340,Honduras,9,Stock,1,Inward,16898,,,0.040937,,
2020,340,Honduras,9,Stock,2,Outward,2502.2,,,0.006248,,
2020,348,Hungary,8,Flow,1,Inward,6777.525,,,0.780315,,
2020,348,Hungary,8,Flow,2,Outward,4435.212,,,0.683838,,
2020,348,Hungary,9,Stock,1,Inward,98928.906,,,0.239664,,
2020,348,Hungary,9,Stock,2,Outward,36724.292,,,0.0917,,
2020,352,Iceland,8,Flow,1,Inward,-928.5,,,-0.106901,,
2020,352,Iceland,8,Flow,2,Outward,-426.778,,,-0.065802,,
2020,352,Iceland,9,Stock,1,Inward,7342.693,,,0.017788,,
2020,352,Iceland,9,Stock,2,Outward,5107.955,,,0.012754,,
2020,356,India,8,Flow,1,Inward,64072.238,,,7.376807,,
2020,356,India,8,Flow,2,Outward,11109.201,,,1.71286,,
2020,356,India,9,Stock,1,Inward,480127.413,,,1.163153,,
2020,356,India,9,Stock,2,Outward,190856.891,,,0.476565,,
2020,360,Indonesia,8,Flow,1,Inward,18590.96,,,2.140427,,
2020,360,Indonesia,8,Flow,2,Outward,4448.48,,,0.685884,,
2020,360,Indonesia,9,Stock,1,Inward,240564.31,,,0.582789,,
2020,360,Indonesia,9,Stock,2,Outward,88843.91,,,0.221841,,
2020,960,Indonesia (...2002),8,Flow,1,Inward,,,Not applicable,,,Not applicable
2020,960,Indonesia (...2002),8,Flow,2,Outward,,,Not applicable,,,Not applicable
2020,960,Indonesia (...2002),9,Stock,1,Inward,,,Not applicable,,,Not applicable
2020,960,Indonesia (...2002),9,Stock,2,Outward,,,Not applicable,,,Not applicable
2020,364,Iran (Islamic Republic of),8,Flow,1,Inward,1342,,,0.154508,,
2020,364,Iran (Islamic Republic of),8,Flow,2,Outward,78.39,,,0.012086,,
2020,364,Iran (Islamic Republic of),9,Stock,1,Inward,58710.894,,,0.142233,,
2020,364,Iran (Islamic Republic of),9,Stock,2,Outward,4057.11,,,0.010131,,
2020,368,Iraq,8,Flow,1,Inward,-2859.1,,,-0.329176,,
2020,368,Iraq,8,Flow,2,Outward,147.2,,,0.022696,,
2020,368,Iraq,9,Stock,1,Inward,0,,,0,,
2020,368,Iraq,9,Stock,2,Outward,3015.9,,,0.007531,,
2020,372,Ireland,8,Flow,1,Inward,109560.643,,,12.614008,,
2020,372,Ireland,8,Flow,2,Outward,-10534.479,,,-1.624247,,
