Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,US$ at current prices per capita,US$ at current prices per capita Footnote,US$ at current prices per capita Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote,Percentage of Gross Fixed Capital Formation Missing value
2005,3905,"OECD (Organisation for Economic Cooperation and Development)",08,"Flow",1,"Inward",612056.511,,,491.228,,,64.151991,,,1.62353,,,7.07206,,
2005,3905,"OECD (Organisation for Economic Cooperation and Development)",08,"Flow",2,"Outward",706543.91,,,567.144,,,84.286846,,,1.87419,,,8.16389,,
2005,3905,"OECD (Organisation for Economic Cooperation and Development)",09,"Stock",1,"Inward",8949844.569,,,7184.056,,,77.819533,,,23.74045,,,103.41265,,
2005,3905,"OECD (Organisation for Economic Cooperation and Development)",09,"Stock",2,"Outward",10659601.968,,,8556.481,,,88.975484,,,28.27577,,,123.16836,,
2006,0000,"World",08,"Flow",1,"Inward",1400939.056,,,210.621,,,100,,,2.71393,,,11.27962,,
2006,0000,"World",08,"Flow",2,"Outward",1360910.717,,,224.11,,,100,,,2.66493,,,11.06058,,
2006,0000,"World",09,"Stock",1,"Inward",14188362.445,,,2136.548,,,100,,,27.50814,,,114.29672,,
2006,0000,"World",09,"Stock",2,"Outward",15134158.107,,,2454.739,,,100,,,29.56054,,,122.76121,,
2006,5100,"Africa",08,"Flow",1,"Inward",34392.727,,,35.612,,,2.454977,,,2.53783,,,11.55619,,
2006,5100,"Africa",08,"Flow",2,"Outward",8186.04,,,12.62,,,0.601512,,,0.70798,,,3.31112,,
2006,5100,"Africa",09,"Stock",1,"Inward",335282.602,,,347.234,,,2.363082,,,24.74047,,,112.65751,,
2006,5100,"Africa",09,"Stock",2,"Outward",55931.872,,,79.619,,,0.369574,,,4.65956,,,21.92768,,
2006,5110,"Northern Africa",08,"Flow",1,"Inward",21594.526,,,106.173,,,1.541432,,,4.98172,,,22.34273,,
2006,5110,"Northern Africa",08,"Flow",2,"Outward",1134.313,,,6.941,,,0.08335,,,0.29219,,,1.29461,,
2006,5110,"Northern Africa",09,"Stock",1,"Inward",113637.125,,,558.714,,,0.800918,,,26.21538,,,117.57439,,
2006,5110,"Northern Africa",09,"Stock",2,"Outward",5751.894,,,35.197,,,0.038006,,,1.48164,,,6.56475,,
2006,5120,"Sub-Saharan Africa",08,"Flow",1,"Inward",12798.201,,,16.787,,,0.913544,,,1.3885,,,6.36845,,
2006,5120,"Sub-Saharan Africa",08,"Flow",2,"Outward",7051.726,,,14.532,,,0.518162,,,0.91814,,,4.41807,,
2006,5120,"Sub-Saharan Africa",09,"Stock",1,"Inward",221645.477,,,290.8,,,1.562164,,,24.04684,,,110.29277,,
2006,5120,"Sub-Saharan Africa",09,"Stock",2,"Outward",50179.978,,,93.086,,,0.331568,,,6.1786,,,29.96599,,
2006,5121,"Eastern Africa",08,"Flow",1,"Inward",3100.977,,,10.37,,,0.22135,,,2.3,,,10.23098,,
2006,5121,"Eastern Africa",08,"Flow",2,"Outward",197.34,,,1.886,,,0.014501,,,0.31177,,,1.63685,,
2006,5121,"Eastern Africa",09,"Stock",1,"Inward",26832.69,,,89.79,,,0.189118,,,19.90201,,,88.52936,,
2006,5121,"Eastern Africa",09,"Stock",2,"Outward",857.644,,,6.883,,,0.005667,,,1.1091,,,5.62291,,
2006,5122,"Middle Africa",08,"Flow",1,"Inward",1319.938,,,11.021,,,0.094218,,,1.05194,,,4.99186,,
2006,5122,"Middle Africa",08,"Flow",2,"Outward",165.429,,,1.657,,,0.012156,,,0.1685,,,0.83735,,
2006,5122,"Middle Africa",09,"Stock",1,"Inward",32650.462,,,272.616,,,0.230121,,,26.02107,,,123.48033,,
2006,5122,"Middle Africa",09,"Stock",2,"Outward",2996.974,,,28.902,,,0.019803,,,2.82087,,,13.73458,,
2006,5123,"Southern Africa",08,"Flow",1,"Inward",1329.752,,,23.372,,,0.094919,,,0.40718,,,2.31746,,
2006,5123,"Southern Africa",08,"Flow",2,"Outward",6024.579,,,109.639,,,0.442687,,,1.8534,,,10.56159,,
2006,5123,"Southern Africa",09,"Stock",1,"Inward",112665.872,,,1980.271,,,0.794072,,,34.49891,,,196.35169,,
2006,5123,"Southern Africa",09,"Stock",2,"Outward",42313.44,,,770.048,,,0.279589,,,13.01732,,,74.17896,,
2006,5124,"Western Africa",08,"Flow",1,"Inward",7047.535,,,24.582,,,0.503058,,,2.1047,,,8.11639,,
2006,5124,"Western Africa",08,"Flow",2,"Outward",664.378,,,2.942,,,0.048819,,,0.236,,,0.93897,,
2006,5124,"Western Africa",09,"Stock",1,"Inward",49496.452,,,172.646,,,0.348852,,,14.78191,,,57.00373,,
2006,5124,"Western Africa",09,"Stock",2,"Outward",4011.92,,,15.682,,,0.026509,,,1.32174,,,5.47025,,
2006,5200,"Americas",08,"Flow",1,"Inward",371722.234,,,424.067,,,26.53379,,,2.02355,,,9.01295,,
2006,5200,"Americas",08,"Flow",2,"Outward",313076.56,,,388.707,,,23.00493,,,1.72469,,,7.6728,,
2006,5200,"Americas",09,"Stock",1,"Inward",4836914.624,,,5521.345,,,34.090718,,,26.33456,,,117.30647,,
2006,5200,"Americas",09,"Stock",2,"Outward",5516028.294,,,6609.861,,,36.44754,,,30.23534,,,134.64281,,
2006,5210,"Northern America",08,"Flow",1,"Inward",297690.91,,,897.87,,,21.249383,,,1.96622,,,8.54053,,
2006,5210,"Northern America",08,"Flow",2,"Outward",271012.724,,,817.406,,,19.914071,,,1.79001,,,7.77515,,
2006,5210,"Northern America",09,"Stock",1,"Inward",4001415.427,,,12068.734,,,28.202095,,,26.42893,,,114.79757,,
2006,5210,"Northern America",09,"Stock",2,"Outward",5253115.487,,,15844.007,,,34.710325,,,34.69628,,,150.70789,,
2006,5220,"Latin America and the Caribbean",08,"Flow",1,"Inward",74031.324,,,135.834,,,5.284407,,,2.29233,,,11.59119,,
2006,5220,"Latin America and the Caribbean",08,"Flow",2,"Outward",42063.836,,,88.765,,,3.090859,,,1.39639,,,7.07294,,
2006,5220,"Latin America and the Caribbean",09,"Stock",1,"Inward",835499.197,,,1534.471,,,5.888623,,,25.89177,,,131.02024,,
2006,5220,"Latin America and the Caribbean",09,"Stock",2,"Outward",262912.807,,,522.728,,,1.737215,,,8.47187,,,43.01874,,
2006,5221,"Caribbean",08,"Flow",1,"Inward",3010.1,,,133.088,,,0.214863,,,3.91288,,,17.46185,,
2006,5221,"Caribbean",08,"Flow",2,"Outward",455.4,,,112.177,,,0.033463,,,1.45051,,,7.23253,,
2006,5221,"Caribbean",09,"Stock",1,"Inward",30599.756,,,1352.929,,,0.215668,,,39.77718,,,177.51179,,
2006,5221,"Caribbean",09,"Stock",2,"Outward",1515.1,,,373.208,,,0.010011,,,4.8258,,,24.06239,,
2006,5222,"Central America",08,"Flow",1,"Inward",27379.648,,,185.394,,,1.954378,,,2.43286,,,11.27337,,
2006,5222,"Central America",08,"Flow",2,"Outward",5961.366,,,41.31,,,0.438042,,,0.53803,,,2.48665,,
2006,5222,"Central America",09,"Stock",1,"Inward",314327.776,,,2128.39,,,2.215392,,,27.93011,,,129.42218,,
2006,5222,"Central America",09,"Stock",2,"Outward",77318.934,,,535.79,,,0.51089,,,6.97827,,,32.25181,,
2006,5223,"South America",08,"Flow",1,"Inward",43641.576,,,116.467,,,3.115166,,,2.15282,,,11.52777,,
2006,5223,"South America",08,"Flow",2,"Outward",35647.07,,,109.511,,,2.619354,,,1.90327,,,10.22334,,
2006,5223,"South America",09,"Stock",1,"Inward",490571.665,,,1311.037,,,3.457564,,,24.23109,,,129.92562,,
2006,5223,"South America",09,"Stock",2,"Outward",184078.773,,,519.124,,,1.216313,,,9.37278,,,50.41499,,
2006,5300,"Asia",08,"Flow",1,"Inward",315166.73,,,77.957,,,22.496819,,,2.32927,,,8.07779,,
2006,5300,"Asia",08,"Flow",2,"Outward",233701.311,,,60.664,,,17.17242,,,1.74473,,,6.02156,,
2006,5300,"Asia",09,"Stock",1,"Inward",2453167.056,,,606.795,,,17.289994,,,18.1304,,,62.82962,,
2006,5300,"Asia",09,"Stock",2,"Outward",1977939.351,,,510.83,,,13.069372,,,14.7302,,,50.87029,,
2006,5310,"Central Asia",08,"Flow",1,"Inward",7554.601,,,125.305,,,0.539253,,,6.1036,,,23.24567,,
2006,5310,"Central Asia",08,"Flow",2,"Outward",-411.232,,,-25.536,,,-0.030217,,,-0.50767,,,-1.68111,,
2006,5310,"Central Asia",09,"Stock",1,"Inward",38431.441,,,637.444,,,0.270866,,,31.04997,,,118.25439,,
2006,5310,"Central Asia",09,"Stock",2,"Outward",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",-4.24115,,
2006,5330,"Eastern Asia",08,"Flow",1,"Inward",126351.063,,,81.437,,,9.019026,,,1.40085,,,4.63812,,
2006,5330,"Eastern Asia",08,"Flow",2,"Outward",133027.529,,,87.117,,,9.77489,,,1.47713,,,4.87411,,
2006,5330,"Eastern Asia",09,"Stock",1,"Inward",1279355.617,,,824.581,,,9.016936,,,14.18421,,,46.87749,,
2006,5330,"Eastern Asia",09,"Stock",2,"Outward",1393539.367,,,912.601,,,9.207908,,,15.47378,,,51.05908,,
2006,5350,"South-eastern Asia",08,"Flow",1,"Inward",64538.45,,,112.879,,,4.606799,,,5.58092,,,23.7091,,
2006,5350,"South-eastern Asia",08,"Flow",2,"Outward",31233.677,,,59.763,,,2.295057,,,2.76552,,,11.641,,
2006,5350,"South-eastern Asia",09,"Stock",1,"Inward",557662.8,,,975.362,,,3.930424,,,48.2235,,,204.86517,,
2006,5350,"South-eastern Asia",09,"Stock",2,"Outward",319646.837,,,611.62,,,2.112089,,,28.30242,,,119.1345,,
2006,5320,"Southern Asia",08,"Flow",1,"Inward",28589.526,,,17.372,,,2.04074,,,1.94569,,,6.25731,,
2006,5320,"Southern Asia",08,"Flow",2,"Outward",14575.034,,,9.151,,,1.070977,,,1.00516,,,3.22119,,
2006,5320,"Southern Asia",09,"Stock",1,"Inward",112386.276,,,68.291,,,0.792102,,,7.64857,,,24.59765,,
2006,5320,"Southern Asia",09,"Stock",2,"Outward",29140.792,,,18.296,,,0.19255,,,2.00968,,,6.44034,,
2006,5340,"Western Asia",08,"Flow",1,"Inward",88133.091,,,412.651,,,6.291001,,,5.00317,,,21.30411,,
2006,5340,"Western Asia",08,"Flow",2,"Outward",55276.302,,,285.017,,,4.061714,,,3.19805,,,13.59591,,
2006,5340,"Western Asia",09,"Stock",1,"Inward",465330.922,,,2178.744,,,3.279666,,,26.41605,,,112.48287,,
2006,5340,"Western Asia",09,"Stock",2,"Outward",236649.823,,,1108.027,,,1.56368,,,13.43421,,,57.20456,,
2006,5400,"Europe",08,"Flow",1,"Inward",648092.261,,,885.136,,,46.261274,,,3.72329,,,16.88409,,
2006,5400,"Europe",08,"Flow",2,"Outward",785444.381,,,1072.725,,,57.714615,,,4.51238,,,20.46239,,
2006,5400,"Europe",09,"Stock",1,"Inward",6205649.638,,,8592.262,,,43.737603,,,35.73126,,,161.98635,,
2006,5400,"Europe",09,"Stock",2,"Outward",7306462.183,,,10116.433,,,48.277956,,,42.06958,,,190.72091,,
2006,5410,"Eastern Europe",08,"Flow",1,"Inward",94984.908,,,319.396,,,6.780088,,,4.78755,,,21.52413,,
2006,5410,"Eastern Europe",08,"Flow",2,"Outward",40704.021,,,136.871,,,2.99094,,,2.05162,,,9.22377,,
2006,5410,"Eastern Europe",09,"Stock",1,"Inward",673634.965,,,2265.16,,,4.747799,,,33.95344,,,152.64959,,
2006,5410,"Eastern Europe",09,"Stock",2,"Outward",260367.202,,,875.509,,,1.720394,,,13.12337,,,59.00072,,
2006,5420,"Northern Europe",08,"Flow",1,"Inward",203384.394,,,2098.818,,,14.517719,,,4.73371,,,23.28108,,
2006,5420,"Northern Europe",08,"Flow",2,"Outward",164091.554,,,1693.337,,,12.057481,,,3.81918,,,18.78329,,
2006,5420,"Northern Europe",09,"Stock",1,"Inward",1722042.228,,,17770.554,,,12.137005,,,40.08,,,197.11939,,
2006,5420,"Northern Europe",09,"Stock",2,"Outward",2207624.657,,,22781.505,,,14.587033,,,51.38179,,,252.70322,,
2006,5430,"Southern Europe",08,"Flow",1,"Inward",114299.261,,,757.52,,,8.15876,,,2.96592,,,11.9588,,
2006,5430,"Southern Europe",08,"Flow",2,"Outward",165421.394,,,1096.333,,,12.155198,,,4.29248,,,17.30757,,
2006,5430,"Southern Europe",09,"Stock",1,"Inward",995233.387,,,7062.01,,,7.014434,,,26.0883,,,104.95282,,
2006,5430,"Southern Europe",09,"Stock",2,"Outward",861802.304,,,6115.205,,,5.694419,,,22.59064,,,90.88178,,
2006,5440,"Western Europe",08,"Flow",1,"Inward",235423.698,,,1258.847,,,16.804707,,,3.23731,,,15.01614,,
2006,5440,"Western Europe",08,"Flow",2,"Outward",415227.412,,,2220.285,,,30.510996,,,5.7098,,,26.48464,,
2006,5440,"Western Europe",09,"Stock",1,"Inward",2814739.058,,,15050.843,,,19.838364,,,38.70551,,,179.53379,,
2006,5440,"Western Europe",09,"Stock",2,"Outward",3976668.02,,,21263.856,,,26.27611,,,54.68321,,,253.64563,,
2006,5500,"Oceania",08,"Flow",1,"Inward",31565.104,,,925.541,,,2.253139,,,3.29435,,,12.27223,,
2006,5500,"Oceania",08,"Flow",2,"Outward",20502.426,,,605.951,,,1.506522,,,2.1416,,,7.97659,,
2006,5500,"Oceania",09,"Stock",1,"Inward",357348.525,,,10478.049,,,2.518603,,,37.29528,,,138.93393,,
2006,5500,"Oceania",09,"Stock",2,"Outward",277796.407,,,8164.995,,,1.835559,,,29.00344,,,108.05219,,
2006,0001,"Individual economies",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2006,0001,"Individual economies",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2006,0001,"Individual economies",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2006,0001,"Individual economies",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2006,004,"Afghanistan",08,"Flow",1,"Inward",238,,,9.361,,,0.016989,,,3.26345,,,16.58974,,
2006,004,"Afghanistan",09,"Stock",1,"Inward",821.577,,,32.315,,,0.00579,,,11.26545,,,57.26785,,
2006,008,"Albania",08,"Flow",1,"Inward",324.422,,,106.34,,,0.023157,,,3.6468,,,9.57913,,
2006,008,"Albania",08,"Flow",2,"Outward",10.387,,,3.405,,,0.000763,,,0.11676,,,0.3067,,
2006,008,"Albania",09,"Stock",1,"Inward",1392.043,,,456.287,,,0.009811,,,15.64784,,,41.10254,,
2006,008,"Albania",09,"Stock",2,"Outward",37.772,,,12.381,,,0.00025,,,0.42459,,,1.11527,,
2006,012,"Algeria",08,"Flow",1,"Inward",1888.456,,,56.165,,,0.134799,,,1.61369,,,6.96587,,
2006,012,"Algeria",08,"Flow",2,"Outward",33.973,,,1.01,,,0.002496,,,0.02903,,,0.12532,,
2006,012,"Algeria",09,"Stock",1,"Inward",10113.643,,,300.791,,,0.071281,,,8.64212,,,37.3058,,
2006,012,"Algeria",09,"Stock",2,"Outward",601.23,,,17.881,,,0.003973,,,0.51375,,,2.21773,,
2006,024,"Angola",08,"Flow",1,"Inward",-37.715,,,-1.884,,,-0.002692,,,-0.072,,,-0.32806,,
2006,024,"Angola",08,"Flow",2,"Outward",190.585,,,9.522,,,0.014004,,,0.36384,,,1.65778,,
2006,024,"Angola",09,"Stock",1,"Inward",16298.785,,,814.317,,,0.114874,,,31.11582,,,141.77287,,
2006,024,"Angola",09,"Stock",2,"Outward",1380.747,,,68.985,,,0.009123,,,2.63597,,,12.01025,,
2006,660,"Anguilla",08,"Flow",1,"Inward",143.183,,,11482.196,,,0.010221,,,50.57616,,,126.60325,,
2006,028,"Antigua and Barbuda",08,"Flow",1,"Inward",358.82,,,4451.642,,,0.025613,,,31.2282,,,85.6627,,
2006,032,"Argentina",08,"Flow",1,"Inward",5537.348,,,139.754,,,0.39526,,,2.36244,,,12.88753,,
2006,032,"Argentina",08,"Flow",2,"Outward",2438.721,,,61.549,,,0.179198,,,1.04045,,,5.67584,,
2006,032,"Argentina",09,"Stock",1,"Inward",59882.214,,,1511.333,,,0.422052,,,25.54797,,,139.36891,,
2006,032,"Argentina",09,"Stock",2,"Outward",25896.587,,,653.589,,,0.171113,,,11.04844,,,60.2713,,
2006,051,"Armenia",08,"Flow",1,"Inward",466.532,,,156.011,,,0.033301,,,6.85217,,,19.25623,,
2006,051,"Armenia",08,"Flow",2,"Outward",22.627,,,7.567,,,0.001663,,,0.33233,,,0.93394,,
2006,051,"Armenia",09,"Stock",1,"Inward",1879.837,,,628.629,,,0.013249,,,27.61004,,,77.59074,,
2006,051,"Armenia",09,"Stock",2,"Outward",32.825,,,10.977,,,0.000217,,,0.48211,,,1.35485,,
2006,533,"Aruba",08,"Flow",1,"Inward",221.348,,,2320.402,,,0.0158,,,8.96224,,,27.10016,,
2006,533,"Aruba",08,"Flow",2,"Outward",-12.823,,,-134.421,,,-0.000942,,,-0.51918,,,-1.56991,,
2006,533,"Aruba",09,"Stock",1,"Inward",3743.017,,,39238.267,,,0.026381,,,151.55251,,,458.26693,,
2006,533,"Aruba",09,"Stock",2,"Outward",632.475,,,6630.272,,,0.004179,,,25.60853,,,77.43548,,
2006,036,"Australia",08,"Flow",1,"Inward",26313.847,,,1277.957,,,1.878301,,,3.20876,,,11.71155,,
2006,036,"Australia",08,"Flow",2,"Outward",20007.229,,,971.67,,,1.470135,,,2.43972,,,8.90465,,
2006,036,"Australia",09,"Stock",1,"Inward",302078.75,,,14670.741,,,2.12906,,,36.836,,,134.44667,,
2006,036,"Australia",09,"Stock",2,"Outward",264748.287,,,12857.751,,,1.749343,,,32.28386,,,117.83194,,
2006,040,"Austria",08,"Flow",1,"Inward",4754.757,,,574.948,,,0.339398,,,1.41518,,,6.26924,,
2006,040,"Austria",08,"Flow",2,"Outward",11974.042,,,1447.907,,,0.879855,,,3.5639,,,15.788,,
2006,040,"Austria",09,"Stock",1,"Inward",109050.298,,,13186.414,,,0.76859,,,32.45725,,,143.78489,,
2006,040,"Austria",09,"Stock",2,"Outward",105071.638,,,12705.312,,,0.694268,,,31.27306,,,138.53895,,
2006,031,"Azerbaijan",08,"Flow",1,"Inward",-583.985,,,-67.037,,,-0.041685,,,-2.78328,,,-9.371,,
2006,031,"Azerbaijan",08,"Flow",2,"Outward",705.49,,,80.985,,,0.05184,,,3.36237,,,11.32075,,
2006,031,"Azerbaijan",09,"Stock",1,"Inward",19098.685,,,2192.383,,,0.134608,,,91.02445,,,306.46978,,
2006,031,"Azerbaijan",09,"Stock",2,"Outward",4391,,,504.053,,,0.029014,,,20.92753,,,70.46081,,
2006,044,"Bahamas",08,"Flow",1,"Inward",1492.102,,,4283.033,,,0.106507,,,14.67549,,,45.33609,,
2006,044,"Bahamas",08,"Flow",2,"Outward",332.713,,,955.043,,,0.024448,,,3.27238,,,10.10917,,
2006,044,"Bahamas",09,"Stock",1,"Inward",8282.114,,,23773.56,,,0.058373,,,81.45834,,,251.6442,,
2006,044,"Bahamas",09,"Stock",2,"Outward",1302.745,,,3739.49,,,0.008608,,,12.81309,,,39.58268,,
2006,048,"Bahrain",08,"Flow",1,"Inward",2914.894,,,2930.666,,,0.208067,,,15.75213,,,53.3981,,
2006,048,"Bahrain",08,"Flow",2,"Outward",980.053,,,985.356,,,0.072015,,,5.29622,,,17.95365,,
2006,048,"Bahrain",09,"Stock",1,"Inward",11190.662,,,11251.216,,,0.078872,,,60.47451,,,205.00236,,
2006,048,"Bahrain",09,"Stock",2,"Outward",6050.516,,,6083.256,,,0.039979,,,32.69708,,,110.83974,,
2006,050,"Bangladesh",08,"Flow",1,"Inward",792.48,,,5.413,,,0.056568,,,1.13257,,,4.33203,,
2006,050,"Bangladesh",08,"Flow",2,"Outward",3.6,,,0.025,,,0.000265,,,0.00514,,,0.01968,,
2006,050,"Bangladesh",09,"Stock",1,"Inward",4187.23,,,28.6,,,0.029512,,,5.98418,,,22.88919,,
2006,050,"Bangladesh",09,"Stock",2,"Outward",105,,,0.717,,,0.000694,,,0.15006,,,0.57397,,
2006,052,"Barbados",08,"Flow",1,"Inward",342.267,,,1267.648,,,0.024431,,,8.11551,,,38.36886,,
2006,052,"Barbados",08,"Flow",2,"Outward",44.448,,,164.621,,,0.003266,,,1.0539,,,4.9827,,
2006,052,"Barbados",09,"Stock",1,"Inward",861.755,,,3191.662,,,0.006074,,,20.43308,,,96.60443,,
2006,052,"Barbados",09,"Stock",2,"Outward",91.399,,,338.513,,,0.000604,,,2.16717,,,10.24604,,
2006,112,"Belarus",08,"Flow",1,"Inward",357.1,,,37.167,,,0.02549,,,0.93452,,,3.18309,,
2006,112,"Belarus",08,"Flow",2,"Outward",3,,,0.312,,,0.00022,,,0.00785,,,0.02674,,
2006,112,"Belarus",09,"Stock",1,"Inward",2734.3,,,284.585,,,0.019271,,,7.15559,,,24.37276,,
2006,112,"Belarus",09,"Stock",2,"Outward",18.5,,,1.925,,,0.000122,,,0.04841,,,0.1649,,
2006,056,"Belgium",08,"Flow",1,"Inward",58892.969,,,5583.096,,,4.203821,,,14.43819,,,64.59183,,
2006,056,"Belgium",08,"Flow",2,"Outward",50684.885,,,4804.964,,,3.724336,,,12.4259,,,55.58948,,
2006,056,"Belgium",09,"Stock",1,"Inward",481355.879,,,45632.889,,,3.392611,,,118.00912,,,527.93498,,
2006,056,"Belgium",09,"Stock",2,"Outward",618532.045,,,58637.289,,,4.086993,,,151.6392,,,678.3852,,
2006,084,"Belize",08,"Flow",1,"Inward",108.829,,,378.037,,,0.007768,,,6.86959,,,40.73493,,
2006,084,"Belize",08,"Flow",2,"Outward",0.572,,,1.985,,,4.2E-05,,,0.03607,,,0.21391,,
2006,084,"Belize",09,"Stock",1,"Inward",717.25,,,2491.507,,,0.005055,,,45.27501,,,268.46944,,
2006,084,"Belize",09,"Stock",2,"Outward",44.1,,,153.19,,,0.000291,,,2.78373,,,16.5068,,
2006,204,"Benin",08,"Flow",1,"Inward",53.2,,,6.12,,,0.003797,,,0.75699,,,5.34548,,
2006,204,"Benin",08,"Flow",2,"Outward",-1.729,,,-0.199,,,-0.000127,,,-0.0246,,,-0.17371,,
2006,204,"Benin",09,"Stock",1,"Inward",384.549,,,44.235,,,0.00271,,,5.47178,,,38.63873,,
2006,204,"Benin",09,"Stock",2,"Outward",14.466,,,1.664,,,9.6E-05,,,0.20584,,,1.4535,,
2006,060,"Bermuda",08,"Flow",1,"Inward",261,,,4153.802,,,0.01863,,,4.86203,,,30.95197,,
2006,060,"Bermuda",08,"Flow",2,"Outward",579,,,9214.756,,,0.042545,,,10.78589,,,68.66356,,
2006,060,"Bermuda",09,"Stock",1,"Inward",1461.2,,,23254.926,,,0.010299,,,27.21994,,,173.28359,,
2006,060,"Bermuda",09,"Stock",2,"Outward",820.2,,,13053.442,,,0.00542,,,15.27908,,,97.26745,,
2006,064,"Bhutan",08,"Flow",1,"Inward",72.162,,,107.576,,,0.005151,,,8.24719,,,17.32424,,
2006,064,"Bhutan",09,"Stock",1,"Inward",16.443,,,24.513,,,0.000116,,,1.87926,,,3.94762,,
2006,068,"Bolivia (Plurinational State of)",08,"Flow",1,"Inward",280.863,,,29.497,,,0.020048,,,2.45256,,,17.15475,,
2006,068,"Bolivia (Plurinational State of)",08,"Flow",2,"Outward",3,,,0.315,,,0.00022,,,0.0262,,,0.18324,,
2006,068,"Bolivia (Plurinational State of)",09,"Stock",1,"Inward",5118.867,,,537.601,,,0.036078,,,44.69906,,,312.65342,,
2006,068,"Bolivia (Plurinational State of)",09,"Stock",2,"Outward",90.17,,,9.47,,,0.000596,,,0.78738,,,5.50746,,
2006,070,"Bosnia and Herzegovina",08,"Flow",1,"Inward",554.69,,,136.513,,,0.039594,,,4.31167,,,18.96585,,
2006,070,"Bosnia and Herzegovina",08,"Flow",2,"Outward",4.105,,,1.01,,,0.000302,,,0.03191,,,0.14036,,
2006,070,"Bosnia and Herzegovina",09,"Stock",1,"Inward",3202.612,,,788.186,,,0.022572,,,24.8943,,,109.50307,,
2006,070,"Bosnia and Herzegovina",09,"Stock",2,"Outward",60.996,,,15.012,,,0.000403,,,0.47413,,,2.08557,,
2006,072,"Botswana",08,"Flow",1,"Inward",486.39,,,259.475,,,0.034719,,,4.90881,,,24.22723,,
2006,072,"Botswana",08,"Flow",2,"Outward",-49.755,,,-26.543,,,-0.003656,,,-0.50214,,,-2.47829,,
2006,072,"Botswana",09,"Stock",1,"Inward",1991.639,,,1062.482,,,0.014037,,,20.1003,,,99.20413,,
2006,072,"Botswana",09,"Stock",2,"Outward",1135.808,,,605.92,,,0.007505,,,11.46295,,,56.57491,,
2006,076,"Brazil",08,"Flow",1,"Inward",18822.208,,,100.841,,,1.343542,,,1.69933,,,9.8739,,
2006,076,"Brazil",08,"Flow",2,"Outward",28202.491,,,151.096,,,2.072325,,,2.54621,,,14.79468,,
2006,076,"Brazil",09,"Stock",1,"Inward",213021.15,,,1141.268,,,1.501379,,,19.23221,,,111.74829,,
2006,076,"Brazil",09,"Stock",2,"Outward",106325.413,,,569.642,,,0.702553,,,9.59939,,,55.77701,,
2006,092,"British Virgin Islands",08,"Flow",1,"Inward",12029.088,,,491123.505,,,0.858645,,,1097.67259,,,4575.25475,,
2006,092,"British Virgin Islands",08,"Flow",2,"Outward",29888.772,,,1220298.534,,,2.196233,,,2727.39593,,,11368.1724,,
2006,092,"British Virgin Islands",09,"Stock",1,"Inward",82388.153,,,3363742.824,,,0.580674,,,7518.04434,,,31336.27327,,
2006,092,"British Virgin Islands",09,"Stock",2,"Outward",187356.837,,,7649403.381,,,1.237973,,,17096.59649,,,71261.03486,,
2006,096,"Brunei Darussalam",08,"Flow",1,"Inward",434.03,,,1190.221,,,0.030981,,,3.41491,,,22.01191,,
2006,096,"Brunei Darussalam",09,"Stock",1,"Inward",2558.637,,,7016.443,,,0.018033,,,20.13113,,,129.76187,,
2006,100,"Bulgaria",08,"Flow",1,"Inward",7804.894,,,1021.544,,,0.557119,,,22.7015,,,82.71592,,
2006,100,"Bulgaria",08,"Flow",2,"Outward",176.757,,,23.135,,,0.012988,,,0.51412,,,1.87326,,
2006,100,"Bulgaria",09,"Stock",1,"Inward",23482.619,,,3073.523,,,0.165506,,,68.3021,,,248.86776,,
2006,100,"Bulgaria",09,"Stock",2,"Outward",453.312,,,59.332,,,0.002995,,,1.31851,,,4.80418,,
2006,854,"Burkina Faso",08,"Flow",1,"Inward",33.594,,,2.337,,,0.002398,,,0.51354,,,3.23082,,
2006,854,"Burkina Faso",08,"Flow",2,"Outward",1.006,,,0.07,,,7.4E-05,,,0.01538,,,0.09674,,
2006,854,"Burkina Faso",09,"Stock",1,"Inward",169.555,,,11.796,,,0.001195,,,2.59195,,,16.30647,,
2006,854,"Burkina Faso",09,"Stock",2,"Outward",8.435,,,0.587,,,5.6E-05,,,0.12894,,,0.81117,,
2006,108,"Burundi",08,"Flow",1,"Inward",0.032,,,0.004,,,2E-06,,,0.00248,,,0.01441,,
2006,108,"Burundi",09,"Stock",1,"Inward",9.933,,,1.263,,,7E-05,,,0.78005,,,4.53089,,
