Date,TSLA.US,^NDQ,GM.US,^DJI
2014/3/4,4.269935345,4.364318612,4.966744795,3.523156501
2014/3/5,-2.138110458,0.344671494,3.993658011,-0.544344067
2014/3/6,0.277546901,-0.33559203,0.138563169,0.942990847
2014/3/7,-6.652256163,-0.913347978,1.007488653,0.469343054
2014/3/10,-7.482941391,-0.102047405,-3.990503481,-0.517239703
2014/3/11,-4.638032494,-1.572287141,-12.87179541,-1.026726875
2014/3/12,7.550888509,0.936805667,-2.271140354,-0.17078205
2014/3/13,-3.82935904,-3.637820846,-5.520654686,-3.537161385
2014/3/14,-7.170702782,-0.881368504,2.21123383,-0.670747643
2014/3/17,3.25854007,2.034555048,3.967999033,2.825123384
2014/3/18,6.474898549,3.116858842,3.888332955,1.369003436
2014/3/19,-4.374261843,-1.483277218,-1.841588583,-1.744898902
2014/3/20,-0.985835766,0.678452038,2.535176964,1.677950607
2014/3/21,-6.407759551,-2.459895029,-1.800098636,-0.432917663
2014/3/24,-9.523700301,-2.946134835,0.933714546,-0.399932036
2014/3/25,0.306581278,0.466118839,-4.479816995,1.400622608
2014/3/26,-8.48360098,-3.583262286,-2.109066747,-1.51042774
2014/3/27,-6.620977228,-1.338778698,2.127010778,-0.073145291
2014/3/28,6.090237532,0.272810709,1.588332568,0.904285048
2014/3/31,-4.613999152,2.60060735,-2.223722426,2.061500724
2014/4/1,10.21825325,4.111107671,-0.587585846,1.138527591
2014/4/2,15.34770856,0.493200626,3.903333871,0.610762608
2014/4/3,-5.308512509,-2.263554435,4.052945935,-0.006788149
2014/4/4,-14.60733228,-6.489897917,-4.458995776,-2.289026131
2014/4/7,-5.54821291,-2.905955574,-5.038654977,-2.663388712
2014/4/8,9.564717703,2.036889515,3.102751497,0.158040167
2014/4/9,1.705653021,4.310124751,-6.592029129,2.784178778
2014/4/10,-14.68157931,-7.75532398,-2.384254913,-4.060307182
2014/4/11,-0.503206564,-3.353387057,-10.28263712,-1.825887341
2014/4/14,-6.979970998,1.435096869,4.839386433,1.886355198
2014/4/15,-5.276010904,0.712831464,6.224768464,1.380675733
2014/4/16,6.704803014,3.226198267,4.566500998,2.494840911
2014/4/17,-1.24303149,0.568985517,0.073952996,-0.248251887
2014/4/21,7.898622047,1.58893132,0,0.620256281
2014/4/22,17.44365262,2.420812558,1.840695483,0.989710777
2014/4/23,-12.17755214,-2.071989158,1.189306777,-0.192559571
2014/4/24,-0.156858503,1.294533277,-1.612570936,0
2014/4/25,-9.633911368,-4.386091786,-3.302631926,-1.96571252
2014/4/28,-1.675635916,-0.071155866,0.322840692,1.173351902
2014/4/29,10.59203567,1.787993324,1.690342914,1.316666201
2014/4/30,1.170739487,0.671371547,3.585384064,0.687465717
2014/5/1,-0.191207348,0.783194315,3.059226628,-0.331255835
2014/5/2,3.827074021,-0.215023804,0.523240362,-0.751409969
2014/5/5,6.756420377,0.858410728,-1.58578138,0.324820856
2014/5/6,-10.76817606,-3.461767108,0,-1.958948734
2014/5/7,-7.15335017,-0.801933953,2.306739869,1.791352001
2014/5/8,-28.25869943,-0.993812182,-1.573048978,0.490812142
2014/5/9,5.138165631,1.256941873,-4.461628883,0.529274115
2014/5/12,3.304336376,4.41995938,4.318764325,1.649884451
2014/5/13,7.432196437,-0.826524062,2.375217821,0.299033211
2014/5/14,0.605412824,-1.787461018,-1.496194005,-1.517608869
2014/5/15,-2.66170916,-1.910682017,-4.1561281,-2.515353043
2014/5/16,3.937101816,1.308582087,-2.632003209,0.56667524
2014/5/19,5.91197037,2.152501228,1.839649273,0.42116368
2014/5/20,-1.007825468,-1.752383168,-8.61290723,-2.082593966
2014/5/21,5.312980031,2.114408734,2.956851012,2.423766253
2014/5/22,6.806200035,1.37963084,-0.297426539,0.151514602
2014/5/23,2.952330749,1.893802626,1.573708942,0.954931004
2014/5/27,5.13748191,3.061534088,2.30701163,1.042226822
2014/5/28,-1.55984118,-0.70803645,4.771104642,-0.634463734
2014/5/29,0,1.353823724,-0.992591875,0.985379825
2014/5/30,-2.937714041,-0.313680717,0.940457627,0.100456681
2014/6/2,-3.692794178,-0.31937812,2.030332043,0.571370421
2014/6/3,0.293111155,-0.184083829,2.887930557,-0.317882084
2014/6/4,-1.160092807,1.036825001,8.919210185,0.227091424
2014/6/5,3.566360033,2.62192942,-1.702815863,1.472439482
2014/6/6,1.535165624,1.464656222,4.021202543,1.069427558
2014/6/9,-3.43529327,0.858518073,-0.347781712,0.517058953
2014/6/10,-3.663980478,0.101470398,-0.679906616,0.041609859
2014/6/11,2.680418486,-0.349815583,-1.930339319,-1.505377106
2014/6/12,-1.160931092,-1.979487203,-4.145385606,-1.628039383
2014/6/13,3.561689269,0.757394192,0.769684501,0.067675818
2014/6/16,22.03098544,0.606057091,3.01550421,0.631619383
2014/6/17,7.858621611,0.933211451,2.054872173,0.40939133
2014/6/18,-4.911069817,1.47617258,-0.393567975,1.459530273
2014/6/19,0.738047592,-0.201130456,0.464579345,0.219440669
2014/6/20,1.975503753,0.499503364,-1.005599741,0.378513438
2014/6/23,8.308833137,0.036629701,3.098645202,-0.144862714
2014/6/24,-4.974801925,-1.048943846,-0.598379932,-1.7584013
2014/6/25,4.720967742,1.6900939,3.485391391,0.734029289
2014/6/26,-1.36138849,-0.040527335,-1.302827817,-0.316881389
2014/6/27,3.67040817,1.077859353,-1.895664036,-0.043333395
2014/6/30,1.04628764,0.582660479,-2.17966207,-0.246538516
2014/7/1,-0.35459885,2.862292375,8.882440309,1.923591219
2014/7/2,-10.7312922,-0.051585121,0.989045724,0.297386128
2014/7/3,-0.196138683,1.581522434,0,1.355129287
2014/7/7,-7.185948061,-1.91710526,-1.971989289,-0.645203436
2014/7/8,-4.030247912,-3.373559203,0.934971695,-1.726805532
2014/7/9,4.553328723,1.569523575,2.605786784,1.168033587
2014/7/10,-4.034779802,-1.291573038,-1.473660836,-1.038231774
2014/7/11,-1.515648602,1.096970111,1.338558959,0.417379296
2014/7/14,9.821551368,1.411508123,-1.6495595,1.654192717
2014/7/15,-7.850701038,-1.352912562,-0.792981101,0.07710159
2014/7/16,-2.756392303,0.542298121,-0.659520726,1.135945343
2014/7/17,-2.025584881,-3.531429269,-2.536838266,-2.354243736
2014/7/18,5.362116992,3.936105605,2.065254821,1.654610024
2014/7/21,0.591423507,-0.420224947,0.152835221,-0.547715307
2014/7/22,-1.088235494,1.769611499,2.200677184,0.906213035
2014/7/23,3.313135729,0.991916553,-2.332883336,-0.393109783
2014/7/24,1.179825655,-0.088852628,-11.14330992,-0.041406644
2014/7/25,0.033550967,-1.260590638,-4.670274676,-1.997360072
2014/7/28,1.397210276,-0.261261788,-1.242159098,0.520436577
2014/7/29,0.211836136,-0.12429948,-3.207850402,-1.037533144
2014/7/30,4.343130654,1.136696153,-1.042080007,-0.469338243
2014/7/31,-6.136436608,-5.216899326,-3.550826913,-4.695693694
2014/8/1,11.16096919,-0.980028697,-2.820013977,-0.780641539
2014/8/4,5.62653926,1.7948877,1.274218753,0.873629295
2014/8/5,-0.03144397,-1.770687677,-1.844615168,-2.109476091
2014/8/6,10.94387803,0.126928626,0.295838727,0.211053674
2014/8/7,3.475381584,-1.152684814,-2.180307615,-1.141343547
2014/8/8,-4.21966005,2.072101998,3.187330938,2.835669255
2014/8/11,11.274332,1.740488229,2.002248004,0.242389572
2014/8/12,0.617480333,-0.68615623,-0.744641041,-0.142426243
2014/8/13,0.336108755,2.555675799,1.859581679,1.377672467
2014/8/14,1.027140717,1.06447277,0,0.927527354
2014/8/15,0.602572122,0.669773187,-0.814733697,-0.757916616
2014/8/18,-1.975119223,2.428929457,4.143620335,2.638044615
2014/8/19,-3.058403975,1.06470052,1.24788769,1.200357034
2014/8/20,-1.022357498,-0.056874529,-0.303031423,0.87974945
2014/8/21,-1.338921706,0.310395716,0.505973634,0.888738116
2014/8/22,2.398855862,0.355795327,-2.581992334,-0.56148981
2014/8/25,5.616664817,1.035573035,3.137813828,1.112420167
2014/8/26,-0.771283129,0.729042097,1.293365514,0.436701808
2014/8/27,1.442751285,-0.055790874,-1.021852054,0.223742744
2014/8/28,0.57977208,-0.652680092,-0.192326097,-0.619670237
2014/8/29,5.532753102,1.238566028,0.861989575,0.276353562
2014/9/2,13.36624027,0.978108277,0,-0.451649126
2014/9/3,-2.57770058,-1.393483088,-2.393530127,0.157023031
2014/9/4,4.311586472,-0.561501653,1.171268343,-0.127354745
2014/9/5,-7.55927066,1.12936705,-0.367081463,0.807430528
2014/9/8,4.253029574,0.511684741,-7.577800849,-0.194017884
2014/9/9,-3.216836016,-2.17756757,-1.279266922,-1.425217779
2014/9/10,2.352507097,1.880376427,1.667866663,0.80581314
2014/9/11,-0.703041622,0.288344976,2.395816689,-0.28868614
2014/9/12,-0.98997715,-1.318107674,-2.532284746,-0.901665787
2014/9/15,-22.68942101,-2.665513618,2.7276015,0.642089394
2014/9/16,6.775880407,1.873243488,0.562980369,1.480082954
2014/9/17,0.612678123,0.517817763,1.056738894,0.363063909
2014/9/18,2.334249626,1.711897137,1.32167738,1.590326896
2014/9/19,-4.264271094,-0.742364638,-0.647593668,0.199090814
2014/9/22,-8.955633966,-2.844016865,-3.686690971,-1.548923769
2014/9/23,0.379453707,-1.049100093,-1.649377554,-1.700520827
2014/9/24,1.726668264,2.580017699,3.225351415,2.260072339
2014/9/25,-5.145960867,-4.855418619,-5.77007765,-3.838743154
2014/9/26,-0.353817278,2.543236134,2.263541759,2.468900849
2014/9/29,-1.35796837,-0.351270669,-7.156384713,-0.612540649
2014/9/30,-2.629856826,-0.691323502,-2.171759656,-0.414733101
2014/10/1,-2.514108056,-3.966938102,4.303268938,-3.493976964
2014/10/2,11.63367882,0.457928265,5.325825527,-0.054449021
2014/10/3,3.769099056,2.563659798,4.359766105,3.104567869
2014/10/6,5.30004702,-1.162967365,-0.075028042,-0.261321635
2014/10/7,-1.007211635,-3.905899255,-14.67144739,-4.009555135
2014/10/8,-0.280270678,4.754059108,3.2150944,4.109450165
2014/10/9,-2.188275587,-5.049131829,-8.924565284,-4.927704831
2014/10/10,-19.55176841,-5.829835052,-5.951943642,-1.728018968
2014/10/13,-13.00018995,-3.658587918,-4.130935607,-3.370234706
2014/10/14,2.748335304,0.801559689,2.676229386,-0.090067624
2014/10/15,2.906727091,-0.700823482,-3.484943446,-2.657799266
2014/10/16,-3.645523826,0.12276648,2.100903068,-0.379451038
2014/10/17,1.247514911,2.433377041,2.506419395,4.082119519
2014/10/20,3.287109388,3.383281202,0.843933105,0.293948686
2014/10/21,5.281587014,5.989824076,4.113637407,3.279639163
2014/10/22,-4.503068971,-2.072076353,3.791409834,-2.30953589
2014/10/23,4.532119143,3.989413281,-3.009660038,3.289225894
2014/10/24,-0.05259467,1.73655169,-7.214569992,1.911361742
2014/10/27,-14.42194265,0.123223573,0.357323552,0.186398309
2014/10/28,23.79719854,4.366987447,9.0424345,2.791810412
2014/10/29,-4.810098426,-0.824881855,-3.610174312,-0.46219661
2014/10/30,0.589039456,0.929278142,0.482362836,3.256538852
2014/10/31,3.183392308,3.536904256,5.048884061,2.836511117
2014/11/3,0.921598928,0.441074213,-1.756530016,-0.349040742
2014/11/4,-3.77178826,-0.822930387,-2.881920468,0.25336515
2014/11/5,-8.329304965,-0.157884264,-0.716040961,1.448040249
2014/11/6,11.09397324,0.960348171,5.179163833,1.000026881
2014/11/7,-1.057128466,-0.32014867,1.758302985,0.27713739
2014/11/10,1.801627397,1.030214591,-3.720572198,0.566321819
2014/11/11,9.455194777,0.480477769,1.862953376,0.016464419
2014/11/12,-1.971479267,0.782094856,0.542330019,-0.038319832
2014/11/13,2.608886775,0.267371672,1.836101258,0.576163114
2014/11/14,6.932359952,0.448704526,1.086425879,-0.255625315
2014/11/17,-4.541817191,-0.935259164,4.084856647,0.184437083
2014/11/18,3.661705646,1.682723186,-0.273433978,0.567636101
2014/11/19,-9.662398137,-1.421070763,-0.947765001,-0.029540102
2014/11/20,0.979353354,1.398718056,-0.175304518,0.470294413
2014/11/21,-5.96175071,0.590190711,0,1.284779051
2014/11/24,4.057694328,2.223650904,0.499672798,0.110050163
2014/11/25,1.387706712,0.176660238,0.294091032,-0.041531269
2014/11/26,0.353702998,1.527347239,-1.231962652,0.179764849
2014/11/28,-3.945612732,0.225073736,10.59462597,0.00687131
2014/12/1,-13.16766147,-3.353764794,-3.667375137,-0.721327512
2014/12/2,-0.226644304,1.505071552,2.449274638,1.44500135
2014/12/3,-2.300906752,0.980905461,2.842455973,0.462399781
2014/12/4,-1.112077819,-0.263380019,-4.075508921,-0.174737141
2014/12/5,-5.005355254,0.593361065,6.343744857,0.819688158
2014/12/8,-10.44823656,-2.095378141,-7.060180433,-1.479915963
2014/12/9,2.949470635,1.359506738,0.985231136,-0.718107512
2014/12/10,-8.126257841,-4.323954625,-6.408515099,-3.764493405
2014/12/11,-1.14373128,1.287886713,1.72968261,0.90100752
2014/12/12,-2.249502704,-2.897097805,-4.813148074,-4.482608315
2014/12/15,-3.574275362,-2.602286402,-4.503053727,-1.446545102
2014/12/16,-7.634513736,-3.112269715,-2.196658649,-1.629285879
2014/12/17,10.12337628,5.303628324,3.425301067,4.218205423
2014/12/18,15.11154191,5.603092817,4.804553697,6.067914319
2014/12/19,1.178637454,0.893985342,8.354453402,0.374757779
2014/12/22,3.774120512,0.841485884,3.188953633,2.171324587
2014/12/23,-1.831199461,-0.836571562,2.500897225,0.901058162
2014/12/24,1.459477439,0.422313248,-0.966886476,0.083776396
2014/12/26,6.254513305,1.748727865,2.232285342,0.325842017
2014/12/29,-2.315973137,0.00260045,6.437548614,-0.214360372
2014/12/30,-3.854512105,-1.532689399,3.557485777,-0.764487425
2014/12/31,0.202493368,-2.165908939,-1.289627886,-2.224314313
2015/1/2,-3.483439332,-0.487748229,-0.492635637,0.139145501
2015/1/5,-10.51078266,-3.926538194,-3.667834032,-4.645042699
2015/1/6,1.415464801,-3.214889835,3.795579868,-1.857110615
2015/1/7,-0.390478016,3.142459621,7.099428012,3.063614028
2015/1/8,-0.391088863,4.608136382,2.527914764,4.597083116
2015/1/9,-4.700419477,-1.69545563,-4.229383597,-2.380238409
2015/1/12,-5.382041474,-2.091805607,1.756489842,-1.36054556
2015/1/13,2.522124222,-0.172036418,-4.106657514,-0.384902306
2015/1/14,-14.14990416,-1.189531267,-6.743595587,-2.648367632
2015/1/15,-1.064533707,-3.691273721,-6.338587432,-1.526072339
2015/1/16,1.563562734,3.476947244,1.877447722,2.754794694
2015/1/20,-1.47615237,1.103705126,1.846682494,0.052251169
2015/1/21,6.045188468,0.675102313,-0.304290402,0.55737207
2015/1/22,6.421360275,4.444639651,-0.515794231,3.698528222
2015/1/23,-0.409186611,0.393651061,-0.517788542,-1.984115846
2015/1/26,6.533500257,0.729316418,-0.370085213,0.086291774
2015/1/27,-0.689905592,-4.728863145,-2.076667201,-4.12205083
2015/1/28,-8.023230411,-2.323507423,-4.328979938,-2.815862925
2015/1/29,7.311173474,2.448258836,2.446305505,3.278970786
2015/1/30,-1.949926901,-2.571310221,-4.099493147,-3.615751413
2015/2/2,9.014020172,2.235590822,3.745473298,2.855965208
2015/2/3,8.792763836,2.728960012,6.586979601,4.397202011
2015/2/4,0.218103632,-0.583788449,13.60694376,0.093680659
2015/2/5,2.791695264,2.565352895,2.921113299,2.9969411
2015/2/6,-4.106511366,-1.08602128,-1.715109937,-0.846944458
2015/2/9,0.138019557,-0.969037181,0,-1.333573455
2015/2/10,-1.369088263,3.26067867,10.57881413,1.967797776
2015/2/11,-4.032789386,0.706505279,0.982733991,-0.092619745
2015/2/12,-11.65528276,2.938340158,2.338496298,1.542928227
2015/2/13,1.097942375,1.864600081,-2.637069856,0.653363661
2015/2/17,0.710357976,0.277389535,-2.541725337,0.391662296
2015/2/18,0.13579676,0.361788593,-0.335410971,-0.245600795
2015/2/19,8.86418159,0.934501341,2.167066663,-0.611208635
2015/2/20,6.376647301,1.587406339,0.908570683,2.149894055
2015/2/23,-11.24948183,0.252221059,0.273418093,-0.325240182
2015/2/24,-3.895765661,0.3603126,0.39802155,1.274366832
2015/2/25,-0.428079046,-0.049314429,0.736582722,0.211157114
2015/2/26,4.208995878,1.044363557,-1.980278449,-0.13923511
2015/2/27,-4.646086573,-1.220957158,-1.655192006,-1.121638789
2015/3/2,-7.400781942,2.244874112,2.009393431,2.149845307
2015/3/3,2.837388918,-1.407719494,1.262440841,-1.165478223
2015/3/4,3.594783524,-0.640575112,-1.529234785,-1.462229247
2015/3/5,-2.222996154,0.788683226,0.274817985,0.536279694
2015/3/6,-8.411026295,-2.781563014,-5.134037341,-3.845174054
2015/3/9,-3.868382165,0.764606677,7.667013102,1.945199526
2015/3/10,-0.732792154,-4.180121559,-0.732316136,-4.623043702
2015/3/11,4.492433796,-0.507222519,1.526963084,-0.389940746
2015/3/12,-6.528724063,2.234563727,4.306722343,3.683360561
2015/3/13,0,-1.099975681,-2.459921982,-2.038393493
2015/3/16,9.301438145,2.963508055,3.477459908,3.212941799
2015/3/17,-1.239777108,0.40166264,-1.871800995,-1.784738856
2015/3/18,7.677938684,2.298766767,1.375421894,3.180976274
2015/3/19,-6.303855553,0.479145385,0.974989814,-1.620363583
2015/3/20,3.105042436,1.704597807,1.394794485,2.347287131
2015/3/23,1.957547348,-0.768439565,-1.793882859,-0.160114521
2015/3/24,2.616709371,-0.810222372,-4.802666391,-1.447612171
2015/3/25,-9.196534801,-5.91673624,-3.086572055,-4.061375349
2015/3/26,-5.018026294,-0.674661439,-0.206511783,-0.568754536
2015/3/27,-7.090354754,1.432137452,-0.257519743,0.486898292
2015/3/30,7.528398725,2.873516219,2.458554133,3.721208446
2015/3/31,-2.361330846,-2.352731918,-1.176412273,-2.784080826
2015/4/1,-1.563406359,-1.05338225,-5.073192758,-1.096133464
2015/4/2,4.543818967,0.343733799,-1.619905178,0.919021052
2015/4/6,15.83839225,1.554142265,1.086411499,1.655244201
2015/4/7,0.184638109,-0.360460576,-6.347621425,-0.07591921
2015/4/8,5.437269373,2.063548958,2.671057446,0.378872217
2015/4/9,2.912666941,1.201835678,1.227454996,0.785085443
2015/4/10,0.963872626,1.076477116,1.93854969,1.37704615
2015/4/13,-1.328236131,-0.386810996,-1.160989394,-1.116009004
2015/4/14,-2.763616083,-0.549290833,0.553273291,0.829669401
2015/4/15,0.44466296,1.694195034,3.142512918,1.052160318
2015/4/16,-1.358685846,-0.161144837,0.957257121,-0.094409365
2015/4/17,0.108853411,-3.793090365,-2.97498128,-3.85885273
2015/4/20,-1.837008559,3.142862357,3.229993917,2.925873569
2015/4/21,5.042127339,1.015757508,0.317034303,-1.182982135
2015/4/22,11.97289534,1.050537484,0,1.235125705
2015/4/23,-0.956983588,1.037204305,-8.322080864,0.283009402
2015/4/24,-0.193847653,1.78103108,-2.303149197,0.29694845
2015/4/27,15.01682461,-1.562720931,1.331945708,-0.583098361
2015/4/28,-1.156335227,-0.238624574,-0.441049053,1.000251137
2015/4/29,2.137934176,-1.571580601,-1.449232421,-1.029947863
2015/4/30,-6.883723631,-4.091654657,-3.166931381,-2.703136531
2015/5/1,-0.021566025,3.236417872,2.571022727,2.571954181
2015/5/4,4.95397745,0.576378664,-0.148508239,0.642751966
2015/5/5,2.646854034,-3.866906654,-2.782887309,-1.967305649
2015/5/6,-2.704443014,-1.082636714,-1.691195823,-1.202295824
2015/5/7,6.911534956,1.40302647,0.784215426,1.15009657
2015/5/8,-0.201118663,2.932440138,3.153825285,3.724742051
2015/5/11,3.042982122,-0.498645961,-0.719145486,-1.181071413
2015/5/12,5.480395841,-0.870118973,-3.387790167,-0.510075299
2015/5/13,-1.593527825,0.276315816,0.427387186,-0.107094054
2015/5/14,0.945287441,3.467698713,-1.085875391,2.654274607
2015/5/15,4.854577744,-0.123743018,1.88656193,0.278322003
2015/5/18,-0.090419728,1.493079835,1.012896599,0.360102799
2015/5/19,-1.617591191,-0.414005088,0.486643933,0.184574138
2015/5/20,-2.822286963,0.084319028,-0.71525306,-0.368466377
2015/5/21,1.299877225,0.939026843,3.999843562,0.004648517
2015/5/22,2.146604213,-0.069733774,0.844236967,-0.734452092
2015/5/26,-0.272474614,-2.781287271,-1.249450695,-2.611888315
2015/5/27,-0.03030799,3.667974765,2.032121363,1.682921746
2015/5/28,4.061763048,-0.421514161,4.049726715,-0.507488029
2015/5/29,-0.645755907,-1.307870961,-2.903127577,-1.592177476
2015/6/1,-1.34569378,0.572830294,1.446982626,0.412116589
2015/6/2,-1.101924233,-0.315270917,0.316641943,-0.393977507
2015/6/3,0.643244125,1.118384247,-1.958462379,0.892879945
2015/6/4,-3.081455242,-1.96647337,-2.768173283,-2.360691669
2015/6/5,3.272399007,0.461542719,-2.955066178,-0.783554624
2015/6/8,7.175197028,-2.309873216,1.649424961,-1.161239612
2015/6/9,-0.282394943,-0.386328742,1.937103994,-0.035319181
2015/6/10,-5.176747702,3.132310969,2.322379067,3.326382962
2015/6/11,0.709016173,0.286604067,-0.250184392,0.541237972
2015/6/12,-0.715960551,-1.545004338,1.096194774,-1.94754584
2015/6/15,-0.309644761,-1.045811803,-1.743666376,-1.503868407
2015/6/16,2.736340762,1.271379352,1.054764337,1.592222434
2015/6/17,7.200128002,0.461374133,1.386889353,0.436482936
2015/6/18,1.419873623,3.359901913,2.758475903,2.510350841
2015/6/19,0.592807272,-0.776843725,-0.628053036,-1.378489764
2015/6/22,-2.591324918,1.806234122,0.552850079,1.440806619
2015/6/23,7.584024759,0.296858538,0.745722312,0.335131
2015/6/24,-2.335427326,-1.825549554,-7.840747443,-2.452591949
2015/6/25,3.412433533,-0.498788656,-3.262206769,-1.053513651
2015/6/26,-1.580697907,-1.549238193,-2.297666821,0.787016024
2015/6/29,-4.745591374,-6.005302617,-8.368219583,-4.880150535
2015/6/30,5.953743989,1.431893306,0.756499779,0.329045512
2015/7/1,0.828953254,1.3159557,-2.18870966,1.963732249
2015/7/2,10.09708359,-0.194988351,1.44716181,-0.391374886
2015/7/6,-0.267838012,-0.861912357,-4.35543623,-0.6560873
2015/7/7,-10.58156371,0.27644563,1.577566848,1.319444366
2015/7/8,-12.05854849,-4.387228712,-12.70360078,-3.677382627
2015/7/9,2.903402305,0.643615981,-1.416503351,0.473868169
2015/7/10,1.192227838,3.824353974,3.135257139,3.017188816
2015/7/13,2.902753419,3.692198411,2.227149641,3.058347189
2015/7/14,3.328603388,1.645466538,0.726427571,1.055475456
2015/7/15,-2.361660079,-0.291387278,-2.703363108,-0.047220551
2015/7/16,3.363222309,3.149674246,-6.507828215,0.970627977
2015/7/17,7.48086193,2.273792508,0.299919485,-0.466329107
2015/7/20,6.916720824,0.41841486,-1.200250907,0.192962135
2015/7/21,-13.7187588,-0.514480174,-0.894935031,-2.501600792
2015/7/22,1.030380046,-1.74487147,-0.748120575,-0.952186164
2015/7/23,-0.625769963,-1.225885915,9.919472914,-1.668250141
2015/7/24,-1.674310768,-2.806810961,-3.514763179,-2.303614047
2015/7/27,-11.68051317,-2.399958338,-0.088278938,-1.820584875
2015/7/28,11.6705104,2.451991952,2.192869305,2.718944715
2015/7/29,-0.944507695,1.106262072,5.023351157,1.71750064
2015/7/30,2.814418922,0.834355492,-0.325915069,-0.076191217
2015/7/31,-0.600191162,0.022909887,-3.114717378,-0.79060159
2015/8/3,-5.785282332,-0.676510842,1.343339617,-1.295374864
2015/8/4,6.047817132,-0.480413967,-1.277812354,-0.674926981
2015/8/5,3.615085624,1.683951778,0.651963123,-0.145578322
2015/8/6,-22.21148667,-4.061331455,2.057067538,-1.720592436
2015/8/7,-3.677926953,-0.637800508,-0.952452783,-0.665480274
2015/8/10,-1.411800362,2.88785258,1.575373314,3.479317208
2015/8/11,-3.907999502,-3.185640362,-8.6898731,-3.013453745
2015/8/12,0.84203808,0.377224383,0.337767616,-0.004740606
2015/8/13,4.555044716,-0.536734868,1.528881083,0.082459369
2015/8/14,0.660283412,0.729106239,3.466684124,0.993063634
2015/8/17,12.17304133,2.152235234,0.94506862,0.969537803
2015/8/18,5.617878383,-1.588369307,0.795312336,-0.482183711
2015/8/19,-5.244141693,-1.991362527,-0.638312756,-2.321495671
2015/8/20,-12.80212967,-7.051135175,-6.245568101,-5.159455476
2015/8/21,-11.77742129,-8.429028045,-10.03396603,-7.812219516
2015/8/24,-12.89267909,-9.908148456,-15.20986154,-8.936952262
2015/8/25,1.326132696,-1.091411212,-4.666610518,-3.227671244
2015/8/26,5.464015216,10.59860335,7.509677886,9.878919525
2015/8/27,20.18106249,6.129271917,4.277927124,5.668536018
2015/8/28,5.648392214,0.810873707,3.671318872,-0.176526004
2015/8/31,0.584052206,-2.6826101,3.774342544,-1.727151519
2015/9/1,-10.46886292,-7.348984928,-6.803283492,-7.104294946
2015/9/2,9.491661795,6.140937426,5.002345185,4.561956864
2015/9/3,-2.140776493,-0.867372073,-0.851118583,0.357462184
2015/9/4,-3.704653876,-2.618569769,-1.990611004,-4.158534232
2015/9/8,6.448132832,6.832418145,8.665346721,6.05966323
2015/9/9,0.744951555,-2.878262984,-2.186814365,-3.624486742
2015/9/10,-0.432385199,2.087656338,6.316698217,1.181740381
2015/9/11,1.771775941,1.359916602,1.262031912,1.572068045
2015/9/14,2.946165789,-0.859541219,4.734083788,-0.945196552
2015/9/15,0.376200435,2.848664935,2.179408944,3.495366185
2015/9/16,8.556791898,1.4772082,1.700960866,2.109958825
2015/9/17,-0.17159232,0.240834976,0.87399627,-0.973867903
2015/9/18,-1.382266918,-3.408289827,-6.367860337,-4.350292718
2015/9/21,3.433152803,0.089595897,0.903690168,1.916588646
2015/9/22,-3.084316965,-3.739935721,-4.828161959,-2.721349663
2015/9/23,0.114968958,-0.209177753,-2.583233004,-0.774319416
2015/9/24,1.972247759,-0.960498576,-2.343961202,-1.206549921
2015/9/25,-5.900360863,-2.53354117,-0.267729038,1.749085877
2015/9/28,-8.251446521,-7.603222021,-7.221946273,-4.792925631
2015/9/29,-1.791752204,-1.270915081,5.176654121,0.738037819
2015/9/30,1.774278886,5.490646712,7.452947981,3.66951355
2015/10/1,-8.574879227,0.374445907,5.389119574,-0.194814765
2015/10/2,8.014944972,4.36020125,8.663327035,3.07829211
2015/10/5,-1.434439887,3.902051498,0.229231088,4.614697217
2015/10/6,-4.763863498,-1.72025784,3.61450863,0.205049584
2015/10/7,-9.835500363,2.252883101,6.470443769,1.818025883
2015/10/8,-5.646986549,1.024806153,2.850671234,2.046736427
2015/10/9,-6.64915612,1.022701053,-3.597816548,0.494699647
2015/10/12,-5.789216119,0.422836701,0.551431876,0.693172579
2015/10/13,4.256540495,-2.171581271,0.825788185,-0.729196947
2015/10/14,-2.702388364,-0.71717317,1.500080837,-2.299804061
2015/10/15,5.105922386,4.560565353,-0.045656263,3.205364924
2015/10/16,6.438931815,0.851625223,-1.291394962,1.082444908
2015/10/19,1.200938285,0.960773039,0.667410886,0.211576809
2015/10/20,-16.51739036,-1.248606148,1.813783657,-0.194857503
2015/10/21,-3.450218279,-2.114846024,14.49665308,-0.704241304
2015/10/22,1.940239897,4.151617462,0,4.667675485
2015/10/23,-3.106690188,5.681344702,3.728817054,2.251966361
2015/10/26,7.378419289,0.141100905,-1.938594798,-0.335048479
2015/10/27,-5.70355453,-0.225932032,-4.908250776,-0.590419933
2015/10/28,3.101980276,3.25735813,1.784881333,2.816750401
2015/10/29,-1.560155804,-1.050888103,-3.346582563,-0.333529814
2015/10/30,-5.553311078,-1.010982861,1.15080644,-1.299012154
2015/11/2,8.289054968,3.630967104,4.729465836,2.338432726
2015/11/3,-6.361952472,0.876705382,1.473351335,1.253452287
2015/11/4,27.9337653,-0.128762539,-2.497337648,-0.705569492
2015/11/5,0.150563399,-0.716580327,0.13746791,-0.058066062
2015/11/6,0.637486813,0.944860699,2.179386337,0.656368906
