Date,Toyota,Honda,Nikkei,SMB,HML,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
20230518,1.426,1.698,1.596,-0.83,-0.35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230519,0.204,0.36,0.767,-0.1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20230522,-0.485,1.434,0.904,-0.09,0.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20230523,-4.768,0.151,-0.415,-0.35,0.32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20230524,5.358,-0.253,-0.889,0.04,0.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20230525,-0.92,0.935,0.386,0.37,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230526,-0.078,-0.526,0.374,-0.59,-0.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20230529,-0.438,1.283,1.026,-0.23,0.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20230530,0.596,1.143,0.303,0,-0.46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20230531,-1.624,-1.621,-1.405,-0.03,-0.74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20230601,1.808,-0.674,0.842,-0.9,-0.02,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20230602,3.422,1.936,1.208,-0.02,-0.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230605,0.945,3.206,2.199,-0.34,-0.37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230606,1.06,1.482,0.898,-0.66,-0.03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20230607,-1.366,-2.025,-1.824,1.11,0.22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20230608,0.099,-0.312,-0.854,-0.28,1.54,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20230609,1.359,2.434,1.972,-0.57,0.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230612,0.853,1.13,0.523,0.89,-1.17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230613,5.051,1.909,1.803,-0.71,-0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20230614,6.28,3.585,1.465,-1.05,0.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20230615,0.454,-0.551,-0.051,-0.06,0.28,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20230616,-0.193,-1.264,0.659,0.75,-1.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230619,-2.721,-1.325,-0.996,1.07,0.07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230620,-0.399,-0.705,0.055,0.4,-0.27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20230621,-1.137,1.398,0.558,-0.3,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20230622,0.992,-0.249,-0.924,-0.55,1.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20230623,-1.83,-1.631,-1.453,0.42,0.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230626,0.977,-0.921,-0.252,-0.38,0.44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230627,0.721,0.047,-0.491,-0.36,1.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20230628,2.816,2.253,2.015,-0.42,0.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20230629,-0.196,-0.455,0.121,0.25,-0.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20230630,0.566,-0.913,-0.136,0.29,0.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230703,0.737,2.189,1.7,-0.43,0.28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230704,0.538,-0.473,-0.98,0.42,1.04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20230705,0.128,0.43,-0.251,-0.46,0.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20230706,-0.598,-1.06,-1.697,0.21,0.71,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20230707,-1.182,-2.188,-1.174,0.58,-0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230710,-1.718,-1.724,-0.613,0.58,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230711,-2.168,-0.783,0.043,0.29,-0.86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20230712,-0.588,-0.072,-0.806,-0.29,0.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20230713,0.614,0.191,1.488,-0.33,-1.57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20230714,0.294,0.215,-0.087,-0.14,-0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230718,0.992,0.525,0.317,0.05,0.91,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20230719,2.277,3.246,1.238,-0.21,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20230720,-0.175,-0.711,-1.233,0.18,0.86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20230721,0.022,1.248,-0.573,-0.49,0.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230724,1.595,1.849,1.228,0,-0.07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230725,0.883,0.449,-0.056,-0.04,0.92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20230726,-0.96,-1.027,-0.043,-0.03,-0.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20230727,-0.065,-0.383,0.682,-0.3,-0.31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20230728,-0.452,-0.407,-0.401,0.19,0.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230731,3.29,2.568,1.261,-0.43,0.82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20230801,2.494,1.751,0.918,-0.38,-0.01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20230802,2.331,-1.416,-2.297,0.71,0.35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20230803,-3.796,-2.099,-1.677,-0.19,-0.24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20230804,1.246,-0.609,0.104,0.16,0.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20230807,0.267,-0.113,0.192,0.35,-0.38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20230808,-0.839,1.204,0.381,-0.61,0.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20230809,-1.155,-0.943,-0.534,0.47,-0.59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20230810,1.398,5.872,0.836,-0.48,1.22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20230814,-0.865,-4.005,-1.274,0.49,0.06,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20230815,0.457,0.446,0.558,-0.26,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20230816,-2.005,-1.932,-1.464,0.22,0.08,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20230817,0.274,0.43,-0.443,-0.15,0.72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20230818,-1.178,-0.338,-0.554,-0.19,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20230821,0.32,0.181,0.365,0.59,-0.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20230822,2.546,1.491,0.922,-0.48,0.79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20230823,-0.249,1.557,0.482,0.42,-0.19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20230824,-0.435,-0.306,0.865,-0.14,0.07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20230825,-0.209,-0.791,-2.053,0.69,0.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20230828,1.733,2.858,1.726,-0.63,0.52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20230829,-0.205,-0.582,0.177,0.6,-0.63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20230830,1.028,0.758,0.33,-0.32,0.46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20230831,2.382,1.118,0.884,-0.24,-0.09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20230901,0.179,0.361,0.28,-0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20230904,3.095,2.415,0.699,-0.21,1.37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20230905,-0.327,0.683,0.296,0.33,-0.37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20230906,2.395,1.911,0.618,-0.64,0.71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20230907,-0.528,-0.584,-0.752,-0.08,0.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20230908,-1.289,0.426,-1.165,0.24,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20230911,-0.308,0.02,-0.427,-0.33,1.79,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20230912,2.39,1.737,0.951,-0.23,0.27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20230913,1.9,0.436,-0.213,-0.27,0.71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20230914,1.496,3.497,1.411,-0.83,0.73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20230915,2.675,0.248,1.1,-0.63,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20230919,2.073,2.971,-0.866,0.2,2.21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20230920,-2.813,-1.239,-0.658,-0.19,-0.38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20230921,-0.483,-1.367,-1.371,0.32,1.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20230922,0.108,-0.228,-0.518,0.61,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20230925,-0.968,-0.019,0.852,0.56,-1.23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20230926,-1.63,-0.228,-1.113,-0.07,1.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20230927,1.16,0.267,0.176,0.36,-0.38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20230928,-0.442,-1.227,-1.543,-0.06,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20230929,-1.053,-2.803,-0.047,0.15,-1.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20231002,0.355,0.386,-0.307,-0.47,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231003,-3.052,-2.576,-1.643,-0.31,-0.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20231004,-4.895,-5.502,-2.276,0.11,-1.82,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20231005,4.541,3.023,1.797,0.03,0.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20231006,-0.695,1.062,-0.26,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231010,2.041,2.502,2.426,-0.53,0.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20231011,1.009,0.964,0.598,-0.61,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20231012,3.357,2.537,1.748,-0.47,-0.54,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20231013,-1.916,-2.038,-0.55,-0.53,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231016,-1.023,-1.159,-2.033,-0.08,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231017,0.79,1.203,1.204,-0.05,-0.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20231018,-0.448,-0.475,0.006,0.48,0.47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20231019,-0.899,-1.522,-1.909,0.34,0.79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20231020,-1.059,-1.061,-0.545,0.17,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231023,-0.267,-1.195,-0.831,-0.76,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231024,-0.479,-0.341,0.203,0.9,-1.07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20231025,1.636,0.84,0.668,-0.39,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20231026,-1.724,-1.635,-2.137,0.18,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20231027,1.696,0.063,1.274,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231030,-2.444,-4.232,-0.951,-0.16,-1.14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20231031,0.622,-1.375,0.527,0.41,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20231101,4.711,4.115,2.407,-1.75,0.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20231102,1.77,0.287,1.102,0.03,-1.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20231106,3.116,3.051,2.374,0.03,-1.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231107,-0.492,-0.432,-1.335,0.75,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20231108,-2.648,-0.372,-0.326,0.12,-2.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20231109,2.195,2.861,1.492,-0.44,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20231110,-0.515,-4.111,-0.24,-0.01,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231113,0.499,-1.419,0.052,-0.5,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231114,0.941,2.303,0.34,-0.54,0.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20231115,0.58,0.188,2.519,-0.19,-1.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20231116,0.665,0.53,-0.284,-0.49,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20231117,0.469,0.931,0.481,0.04,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231120,-3.89,-3.782,-0.587,0.65,-1.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231121,-1.619,-2.205,-0.102,0.83,-1.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20231122,-0.238,0.817,0.293,-0.19,0.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20231124,2.73,1.783,0.519,-0.17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231127,-1.177,-1.561,-0.529,0.23,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20231128,-0.542,-1.262,-0.117,0.49,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20231129,1.725,-1.376,-0.261,0.33,-1.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20231130,-0.286,0.266,0.497,-0.07,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20231201,1.378,1.359,-0.165,-0.6,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231204,-2.312,-2.648,-0.599,1.17,-0.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231205,-0.506,0.504,-1.371,-0.64,0.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20231206,2.669,2.038,2.044,-0.38,-0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20231207,-1.15,-1.997,-1.757,-0.17,1.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20231208,-4.08,-2.573,-1.675,0.1,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231211,0.933,2.503,1.498,-0.2,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231212,-0.887,-1.138,0.158,-0.2,-0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20231213,-0.298,-0.575,0.252,0.13,-0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20231214,-3.816,-5.003,-0.729,0.71,-1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20231215,1.128,2.042,0.87,0.16,-0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231218,0.731,0.035,-0.642,0.23,-0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231219,0.801,1.474,1.405,0.26,-1.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20231220,0.133,2.767,1.374,-0.47,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20231221,-4.028,-2.928,-1.59,0.32,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20231222,-0.847,0.312,0.086,0.12,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231226,0.158,-0.242,0.156,0.16,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20231227,1.653,0.693,1.127,0.22,-0.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20231228,-1.045,-0.206,-0.42,0.86,-0.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20231229,1.35,1.103,-0.225,0.2,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240104,1.718,2.115,-0.526,0.35,1.55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20240105,2.524,2.204,0.268,-1.11,1.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20240109,-0.277,-0.817,1.156,0.61,-1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20240110,1.893,1.054,2.01,-1.08,-0.82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20240111,3.606,2.282,1.766,-1.32,0.42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20240112,-0.246,-0.319,1.504,-1.03,-1.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20240115,0.846,-0.32,0.913,-0.1,1.17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20240116,-0.228,0.192,-0.787,-0.15,0.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20240117,0.07,0.64,-0.397,-0.25,0.57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20240118,2.625,1.432,-0.033,0.28,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20240119,1.041,-0.439,1.402,-0.2,-0.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20240122,0.675,1.449,1.623,0.14,-0.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20240123,0.302,-0.807,-0.08,-0.16,-0.38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20240124,-1.053,-0.626,-0.797,0.14,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20240125,0.152,0.41,0.028,0.82,0.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20240126,-2.412,-0.628,-1.34,0.63,-0.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20240129,3.146,3.852,0.772,-0.36,0.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20240130,-0.804,-1.034,0.108,-0.05,-0.56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20240131,1.368,2.949,0.612,-0.34,1.07,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20240201,-1.833,-1.85,-0.759,0.08,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20240202,0.221,-0.578,0.407,0.01,-0.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20240205,1.373,2.966,0.542,-0.23,0.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20240206,4.779,0.446,-0.532,-0.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20240207,3.987,1.153,-0.113,-0.33,1.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20240208,2.761,1.374,2.058,-0.79,-0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20240209,-0.806,-1.759,0.093,-0.15,-0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20240213,4.002,0.91,2.891,-0.86,-0.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20240214,-2.054,-1.716,-0.687,0.02,-0.28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20240215,-0.089,1.894,1.206,-0.9,-0.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20240216,0.946,1.772,0.863,0.18,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20240219,0.469,-0.457,-0.044,0.75,0.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20240220,-0.466,0.229,-0.278,0.31,-0.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20240221,0.439,-0.057,-0.264,-0.39,0.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20240222,2.683,3.005,2.186,-0.55,0.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20240226,1.249,-0.806,0.345,0.1,-0.97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20240227,0.477,-0.476,0.015,0.34,0.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20240228,-0.335,-0.141,-0.08,0.48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20240229,1.428,0.451,-0.107,-0.01,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20240301,1.629,1.319,1.901,-1.3,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240304,-0.489,-0.138,0.497,-0.38,-0.69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240305,1.83,-0.25,-0.029,-0.06,0.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20240306,1.073,1.251,-0.017,0.45,0.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20240307,-2.892,-3.762,-1.227,0.09,0.56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20240308,-1.366,0.713,0.228,0.1,1.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240311,-3.103,-2.266,-2.188,0.23,-1.28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240313,-0.892,0.435,-0.262,-0.39,0.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20240314,0.029,1.126,0.288,0.05,0.89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20240315,1.248,1.741,-0.257,-0.29,1.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240318,2.265,2.693,2.668,-0.81,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240319,3.028,1.83,0.662,-0.3,0.32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20240321,3.374,1.395,2.03,-0.78,0.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20240322,1.922,1.667,0.178,-0.31,0.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240325,-1.085,-2.212,-1.16,0.6,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240326,0.522,0.053,-0.04,0.11,0.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20240327,0.078,0.957,0.903,-0.17,0.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20240328,-0.053,-1.818,-1.459,0.13,-0.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20240329,-0.368,1.476,0.501,0.72,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240401,-4.035,-2.142,-1.403,0.29,-1.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240402,-0.165,-0.378,0.09,-1.23,0.63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20240403,-0.358,-0.759,-0.972,0.06,1.52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20240404,1.298,1.039,0.814,-0.63,0.49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20240405,-1.309,-0.703,-1.964,0.56,0.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240408,2.183,1.525,0.91,-0.29,0.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240409,2.109,1.181,1.083,-0.03,-0.14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20240410,-0.953,-0.504,-0.481,0.76,0.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20240411,1.096,-0.16,-0.352,-0.32,1.16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20240412,-0.37,0.32,0.205,-0.26,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240416,-3.132,-2.527,-1.941,-0.16,-1.01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20240417,-1.425,-1.296,-1.324,0.28,-0.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20240418,0.139,-0.224,0.311,0.61,0.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20240419,-2.221,-2.156,-2.656,-0.21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240422,-0.142,1.517,0.999,-0.14,0.12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240423,-0.171,-0.507,0.303,0.14,-0.02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20240424,3.048,1.417,2.418,-0.72,-0.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20240425,-3.344,-2.431,-2.162,0.54,0.21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20240426,0.372,0.258,0.814,-0.3,-0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20240430,3.647,3.513,1.241,-0.65,0.66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20240501,-0.907,-1.352,-0.343,-0.13,-0.41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20240502,-0.666,-0.252,-0.099,-0.03,0.09,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20240507,0.503,-0.533,1.567,0.29,-1.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20240508,-0.556,-1.325,-1.629,1.01,-0.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20240509,-1.425,-0.114,-0.336,-0.02,1.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20240510,-2.92,-0.658,0.407,-0.31,-0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20240513,-1.722,1.123,-0.13,0.62,-0.38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20240514,0.683,-0.569,0.463,-0.37,-0.92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20240515,0.561,0.258,0.077,-0.89,0.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20240516,-1.643,-2.399,1.393,-0.86,-1.61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20240517,2.506,1.083,-0.341,0.21,0.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20240520,0.32,2.49,0.728,-0.05,0.73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20240521,-0.29,-1.384,-0.314,0.02,0.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20240522,-1.426,-1.003,-0.847,0.04,0.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20240523,0.443,0.203,1.259,-0.58,0.03,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
